rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,wz_med,tilt_rad,height,power_W,tau_max
1,1,5.166,0.3,0.0,0.0,0.1543,0.0376,0.0083,0.2688,18.27,13.85
1,1,5.190,0.3,0.0,0.0,0.1485,0.0372,0.0078,0.2668,16.04,14.09
1,1,5.203,0.3,0.0,0.0,0.1025,0.0324,0.0070,0.2644,7.53,14.11
1,1,5.226,0.3,0.0,0.0,0.1196,0.0191,0.0061,0.2607,5.94,13.59
1,1,5.250,0.3,0.0,0.0,0.1335,-0.0012,0.0060,0.2575,4.63,13.12
1,1,5.267,0.3,0.0,0.0,0.1124,-0.0083,0.0060,0.2568,3.94,12.94
1,1,5.282,0.3,0.0,0.0,0.1554,-0.0110,0.0062,0.2565,3.86,12.89
1,1,5.307,0.3,0.0,0.0,0.1119,-0.0150,0.0067,0.2570,6.19,12.87
1,1,5.324,0.3,0.0,0.0,0.1423,-0.0192,0.0079,0.2587,6.67,12.88
1,1,5.355,0.3,0.0,0.0,0.0985,-0.0223,0.0104,0.2621,5.07,12.38
1,1,5.367,0.3,0.0,0.0,0.1979,-0.0197,0.0113,0.2641,9.13,12.35
1,1,5.384,0.3,0.0,0.0,0.1981,-0.0144,0.0121,0.2659,23.50,9.51
1,1,5.405,0.3,0.0,0.0,0.1435,0.0389,0.0121,0.2727,11.68,5.99
1,1,5.427,0.3,0.0,0.0,0.1219,0.0301,0.0116,0.2727,9.06,8.40
1,1,5.446,0.3,0.0,0.0,0.1431,-0.0270,0.0111,0.2712,16.65,12.81
1,1,5.464,0.3,0.0,0.0,0.1624,-0.0701,0.0117,0.2678,17.72,15.27
1,1,5.484,0.3,0.0,0.0,0.1561,-0.0439,0.0123,0.2628,4.76,15.06
1,1,5.502,0.3,0.0,0.0,0.1488,-0.0370,0.0120,0.2613,5.64,15.25
1,1,5.525,0.3,0.0,0.0,0.1205,-0.0210,0.0115,0.2587,7.17,15.12
1,1,5.545,0.3,0.0,0.0,0.1158,-0.0114,0.0111,0.2580,8.56,14.62
1,1,5.566,0.3,0.0,0.0,0.1509,0.0023,0.0103,0.2573,8.20,13.74
