v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.20,3.001,6.31,0.00,0.00,0.000,0.0049,0.2715
0.20,3.021,4.78,0.00,0.00,0.000,0.0067,0.2723
0.20,3.041,3.60,0.00,0.00,0.000,0.0068,0.2721
0.20,3.061,6.94,0.00,0.00,0.000,0.0068,0.2692
0.20,3.081,4.17,0.00,0.00,0.000,0.0068,0.2666
0.20,3.101,2.76,0.00,0.00,0.000,0.0069,0.2639
0.20,3.121,3.51,0.00,0.00,0.000,0.0082,0.2623
0.20,3.141,3.86,0.00,0.00,0.000,0.0099,0.2613
0.20,3.161,3.93,0.00,0.00,0.000,0.0113,0.2606
0.20,3.181,3.60,0.00,0.00,0.000,0.0119,0.2600
0.20,3.206,3.62,0.00,0.00,0.000,0.0118,0.2598
0.20,3.221,3.37,0.00,0.00,0.000,0.0110,0.2595
0.20,3.241,5.78,0.00,0.00,0.000,0.0103,0.2598
0.20,3.261,10.17,0.00,0.00,0.000,0.0092,0.2624
0.20,3.281,15.28,0.00,0.00,0.000,0.0086,0.2659
0.20,3.301,16.91,0.00,0.00,0.000,0.0091,0.2710
0.20,3.322,8.27,0.00,0.00,0.000,0.0104,0.2736
0.20,3.341,11.48,0.00,0.00,0.000,0.0095,0.2730
0.20,3.361,12.45,0.00,0.00,0.000,0.0068,0.2698
0.20,3.381,10.20,0.00,0.00,0.000,0.0060,0.2663
0.20,3.401,3.84,0.00,0.00,0.000,0.0063,0.2628
0.20,3.422,2.90,0.00,0.00,0.000,0.0065,0.2610
0.20,3.441,1.89,0.00,0.00,0.000,0.0062,0.2590
0.20,3.461,2.85,0.00,0.00,0.000,0.0050,0.2580
0.20,3.481,2.39,0.00,0.00,0.000,0.0042,0.2576
0.20,3.502,2.40,0.00,0.00,0.000,0.0042,0.2575
0.20,3.523,1.74,0.00,0.00,0.000,0.0045,0.2583
0.20,3.541,3.17,0.00,0.00,0.000,0.0039,0.2600
0.20,3.561,8.34,0.00,0.00,0.000,0.0033,0.2620
0.20,3.582,14.64,0.00,0.00,0.000,0.0028,0.2659
0.20,3.601,7.21,0.00,0.00,0.000,0.0045,0.2697
0.20,3.621,6.16,0.00,0.00,0.000,0.0071,0.2719
0.20,3.641,8.77,0.00,0.00,0.000,0.0072,0.2713
0.20,3.661,15.22,0.00,0.00,0.000,0.0072,0.2690
0.20,3.681,8.31,0.00,0.00,0.000,0.0076,0.2649
0.20,3.702,2.87,0.00,0.00,0.000,0.0080,0.2631
0.20,3.724,2.99,0.00,0.00,0.000,0.0089,0.2617
0.20,3.741,3.98,0.00,0.00,0.000,0.0106,0.2606
0.20,3.761,4.62,0.00,0.00,0.000,0.0122,0.2598
0.20,3.781,4.63,0.00,0.00,0.000,0.0131,0.2593
0.20,3.801,4.51,0.00,0.00,0.000,0.0132,0.2589
0.20,3.822,4.21,0.00,0.00,0.000,0.0122,0.2587
0.20,3.841,6.05,0.00,0.00,0.000,0.0109,0.2590
0.20,3.862,7.18,0.00,0.00,0.000,0.0102,0.2623
0.20,3.881,13.42,0.00,0.00,0.000,0.0097,0.2653
0.20,3.901,30.48,0.00,0.00,0.000,0.0099,0.2696
0.20,3.921,7.05,0.00,0.00,0.000,0.0112,0.2734
0.20,3.941,12.15,0.00,0.00,0.000,0.0094,0.2722
0.20,3.961,17.23,0.00,0.00,0.000,0.0062,0.2702
0.20,3.981,5.96,0.00,0.00,0.000,0.0055,0.2660
0.20,4.001,5.90,0.00,0.00,0.000,0.0060,0.2635
0.20,4.021,2.07,0.00,0.00,0.000,0.0064,0.2607
0.20,4.043,1.75,0.00,0.00,0.000,0.0063,0.2589
0.20,4.061,2.52,0.00,0.00,0.000,0.0062,0.2585
0.20,4.082,2.98,0.00,0.00,0.000,0.0051,0.2576
0.20,4.101,2.95,0.00,0.00,0.000,0.0058,0.2575
0.20,4.121,2.29,0.00,0.00,0.000,0.0068,0.2582
0.20,4.141,3.49,0.00,0.00,0.000,0.0066,0.2595
0.20,4.161,11.87,0.00,0.00,0.000,0.0060,0.2615
0.20,4.182,9.87,0.00,0.00,0.000,0.0035,0.2670
0.20,4.205,8.50,0.00,0.00,0.000,0.0037,0.2707
0.20,4.222,6.42,0.00,0.00,0.000,0.0049,0.2725
0.20,4.241,6.65,0.00,0.00,0.000,0.0047,0.2718
0.20,4.262,7.10,0.00,0.00,0.000,0.0038,0.2712
0.20,4.281,16.31,0.00,0.00,0.000,0.0039,0.2672
0.20,4.301,7.47,0.00,0.00,0.000,0.0057,0.2657
0.20,4.321,6.10,0.00,0.00,0.000,0.0075,0.2631
0.20,4.341,4.86,0.00,0.00,0.000,0.0081,0.2620
0.20,4.361,3.56,0.00,0.00,0.000,0.0077,0.2610
0.20,4.381,4.13,0.00,0.00,0.000,0.0072,0.2606
0.20,4.401,4.09,0.00,0.00,0.000,0.0071,0.2601
0.20,4.421,4.27,0.00,0.00,0.000,0.0073,0.2599
0.20,4.454,5.28,0.00,0.00,0.000,0.0069,0.2601
0.20,4.461,4.25,0.00,0.00,0.000,0.0064,0.2611
0.20,4.481,31.19,0.00,0.00,0.000,0.0059,0.2642
0.20,4.501,10.53,0.00,0.00,0.000,0.0082,0.2719
0.20,4.521,7.47,0.00,0.00,0.000,0.0100,0.2731
0.20,4.541,8.10,0.00,0.00,0.000,0.0084,0.2726
0.20,4.561,16.04,0.00,0.00,0.000,0.0050,0.2703
0.20,4.581,7.07,0.00,0.00,0.000,0.0030,0.2670
0.20,4.602,5.31,0.00,0.00,0.000,0.0025,0.2628
0.20,4.621,2.04,0.00,0.00,0.000,0.0029,0.2601
0.20,4.644,1.96,0.00,0.00,0.000,0.0028,0.2589
0.20,4.661,2.01,0.00,0.00,0.000,0.0028,0.2586
0.20,4.682,2.39,0.00,0.00,0.000,0.0028,0.2575
0.20,4.701,2.07,0.00,0.00,0.000,0.0048,0.2575
0.20,4.722,2.65,0.00,0.00,0.000,0.0057,0.2578
0.20,4.741,3.96,0.00,0.00,0.000,0.0053,0.2592
0.20,4.761,8.81,0.00,0.00,0.000,0.0038,0.2618
0.20,4.782,8.86,0.00,0.00,0.000,0.0015,0.2661
0.20,4.801,8.43,0.00,0.00,0.000,0.0043,0.2709
0.20,4.821,5.47,0.00,0.00,0.000,0.0057,0.2720
0.20,4.848,7.90,0.00,0.00,0.000,0.0053,0.2713
0.20,4.861,14.03,0.00,0.00,0.000,0.0052,0.2704
0.20,4.881,11.25,0.00,0.00,0.000,0.0066,0.2661
0.20,4.901,5.77,0.00,0.00,0.000,0.0083,0.2637
0.20,4.921,4.24,0.00,0.00,0.000,0.0095,0.2617
0.20,4.946,4.21,0.00,0.00,0.000,0.0102,0.2607
0.20,4.961,4.09,0.00,0.00,0.000,0.0104,0.2603
0.20,4.984,4.42,0.00,0.00,0.000,0.0105,0.2599
0.20,5.001,4.53,0.00,0.00,0.000,0.0110,0.2594
0.20,5.023,4.61,0.00,0.00,0.000,0.0113,0.2593
0.20,5.041,8.25,0.00,0.00,0.000,0.0111,0.2596
0.20,5.061,8.52,0.00,0.00,0.000,0.0095,0.2630
0.20,5.081,14.85,0.00,0.00,0.000,0.0088,0.2661
0.20,5.101,10.97,0.00,0.00,0.000,0.0091,0.2715
0.20,5.121,6.99,0.00,0.00,0.000,0.0103,0.2738
0.20,5.141,10.63,0.00,0.00,0.000,0.0088,0.2727
0.20,5.170,15.73,0.00,0.00,0.000,0.0062,0.2706
0.20,5.181,16.99,0.00,0.00,0.000,0.0053,0.2685
0.20,5.201,6.41,0.00,0.00,0.000,0.0051,0.2632
0.20,5.225,3.38,0.00,0.00,0.000,0.0053,0.2612
0.20,5.241,2.11,0.00,0.00,0.000,0.0050,0.2592
0.20,5.261,2.11,0.00,0.00,0.000,0.0046,0.2581
0.20,5.281,2.33,0.00,0.00,0.000,0.0042,0.2577
0.20,5.301,2.13,0.00,0.00,0.000,0.0046,0.2577
0.20,5.321,3.62,0.00,0.00,0.000,0.0049,0.2589
0.20,5.346,3.54,0.00,0.00,0.000,0.0047,0.2597
0.20,5.362,4.40,0.00,0.00,0.000,0.0044,0.2608
0.20,5.382,14.91,0.00,0.00,0.000,0.0031,0.2670
0.20,5.401,15.79,0.00,0.00,0.000,0.0036,0.2709
0.20,5.421,3.99,0.00,0.00,0.000,0.0044,0.2721
0.20,5.441,7.60,0.00,0.00,0.000,0.0042,0.2710
0.20,5.461,11.90,0.00,0.00,0.000,0.0045,0.2700
0.20,5.481,5.68,0.00,0.00,0.000,0.0053,0.2653
0.20,5.501,3.74,0.00,0.00,0.000,0.0057,0.2642
0.20,5.521,2.70,0.00,0.00,0.000,0.0068,0.2622
0.20,5.541,4.31,0.00,0.00,0.000,0.0080,0.2613
0.20,5.561,4.45,0.00,0.00,0.000,0.0099,0.2602
0.20,5.581,4.66,0.00,0.00,0.000,0.0109,0.2596
0.20,5.601,4.24,0.00,0.00,0.000,0.0106,0.2592
0.20,5.621,4.39,0.00,0.00,0.000,0.0097,0.2590
0.20,5.641,4.05,0.00,0.00,0.000,0.0091,0.2590
0.20,5.662,5.12,0.00,0.00,0.000,0.0078,0.2625
0.20,5.681,18.36,0.00,0.00,0.000,0.0075,0.2670
0.20,5.701,14.63,0.00,0.00,0.000,0.0084,0.2708
0.20,5.721,7.93,0.00,0.00,0.000,0.0100,0.2734
0.20,5.741,8.16,0.00,0.00,0.000,0.0086,0.2728
0.20,5.764,16.51,0.00,0.00,0.000,0.0054,0.2707
0.20,5.782,12.57,0.00,0.00,0.000,0.0030,0.2659
0.20,5.801,6.76,0.00,0.00,0.000,0.0032,0.2631
0.20,5.821,2.83,0.00,0.00,0.000,0.0035,0.2609
0.20,5.842,2.61,0.00,0.00,0.000,0.0036,0.2594
0.20,5.861,2.47,0.00,0.00,0.000,0.0034,0.2581
0.20,5.881,2.44,0.00,0.00,0.000,0.0036,0.2578
0.20,5.900,2.12,0.00,0.00,0.000,0.0051,0.2578
0.20,5.921,2.39,0.00,0.00,0.000,0.0056,0.2584
0.20,5.941,2.22,0.00,0.00,0.000,0.0051,0.2604
0.20,5.961,5.48,0.00,0.00,0.000,0.0041,0.2633
0.20,5.981,13.34,0.00,0.00,0.000,0.0030,0.2663
0.20,6.001,8.09,0.00,0.00,0.000,0.0029,0.2711
0.20,6.022,5.82,0.00,0.00,0.000,0.0046,0.2728
0.20,6.041,10.23,0.00,0.00,0.000,0.0051,0.2720
0.20,6.061,18.08,0.00,0.00,0.000,0.0048,0.2697
0.20,6.081,6.68,0.00,0.00,0.000,0.0049,0.2656
0.20,6.101,4.34,0.00,0.00,0.000,0.0064,0.2635
0.20,6.121,3.58,0.00,0.00,0.000,0.0084,0.2615
0.20,6.141,4.28,0.00,0.00,0.000,0.0096,0.2609
0.20,6.162,3.74,0.00,0.00,0.000,0.0103,0.2600
0.20,6.184,4.12,0.00,0.00,0.000,0.0105,0.2598
0.20,6.201,4.31,0.00,0.00,0.000,0.0108,0.2591
0.20,6.221,4.17,0.00,0.00,0.000,0.0108,0.2590
0.20,6.241,6.38,0.00,0.00,0.000,0.0105,0.2593
0.20,6.261,12.67,0.00,0.00,0.000,0.0096,0.2616
0.20,6.281,14.76,0.00,0.00,0.000,0.0088,0.2660
0.20,6.301,10.02,0.00,0.00,0.000,0.0091,0.2720
0.20,6.327,3.99,0.00,0.00,0.000,0.0101,0.2735
0.20,6.341,5.49,0.00,0.00,0.000,0.0098,0.2733
0.20,6.361,16.45,0.00,0.00,0.000,0.0062,0.2712
0.20,6.381,6.53,0.00,0.00,0.000,0.0046,0.2668
0.20,6.401,7.24,0.00,0.00,0.000,0.0052,0.2637
0.20,6.421,2.54,0.00,0.00,0.000,0.0055,0.2615
0.20,6.441,2.13,0.00,0.00,0.000,0.0056,0.2597
0.20,6.463,1.90,0.00,0.00,0.000,0.0054,0.2588
0.20,6.481,2.35,0.00,0.00,0.000,0.0044,0.2584
0.20,6.501,1.92,0.00,0.00,0.000,0.0036,0.2584
0.20,6.521,2.73,0.00,0.00,0.000,0.0037,0.2587
0.20,6.541,3.46,0.00,0.00,0.000,0.0033,0.2605
0.20,6.561,3.99,0.00,0.00,0.000,0.0028,0.2637
0.20,6.581,11.51,0.00,0.00,0.000,0.0030,0.2669
0.20,6.601,11.29,0.00,0.00,0.000,0.0065,0.2715
0.20,6.626,5.97,0.00,0.00,0.000,0.0078,0.2727
0.20,6.642,5.97,0.00,0.00,0.000,0.0078,0.2727
0.20,6.661,28.41,0.00,0.00,0.000,0.0077,0.2710
0.20,6.682,6.69,0.00,0.00,0.000,0.0074,0.2666
0.20,6.701,3.67,0.00,0.00,0.000,0.0072,0.2640
0.20,6.721,3.38,0.00,0.00,0.000,0.0084,0.2622
0.20,6.740,3.82,0.00,0.00,0.000,0.0100,0.2611
0.20,6.760,4.01,0.00,0.00,0.000,0.0110,0.2604
0.20,6.781,3.98,0.00,0.00,0.000,0.0113,0.2601
0.20,6.802,3.85,0.00,0.00,0.000,0.0113,0.2596
0.20,6.821,3.58,0.00,0.00,0.000,0.0106,0.2595
0.20,6.841,4.60,0.00,0.00,0.000,0.0094,0.2602
0.20,6.862,12.46,0.00,0.00,0.000,0.0085,0.2618
0.20,6.883,15.27,0.00,0.00,0.000,0.0078,0.2661
0.20,6.901,16.83,0.00,0.00,0.000,0.0089,0.2712
0.20,6.921,5.70,0.00,0.00,0.000,0.0103,0.2732
0.20,6.941,8.56,0.00,0.00,0.000,0.0087,0.2729
0.20,6.961,18.50,0.00,0.00,0.000,0.0062,0.2710
0.20,6.984,6.57,0.00,0.00,0.000,0.0041,0.2669
0.20,7.001,5.48,0.00,0.00,0.000,0.0037,0.2634
0.20,7.021,2.72,0.00,0.00,0.000,0.0041,0.2609
0.20,7.041,2.23,0.00,0.00,0.000,0.0040,0.2593
0.20,7.061,2.52,0.00,0.00,0.000,0.0028,0.2582
0.20,7.081,2.43,0.00,0.00,0.000,0.0024,0.2579
0.20,7.102,1.93,0.00,0.00,0.000,0.0032,0.2580
0.20,7.121,2.70,0.00,0.00,0.000,0.0033,0.2585
0.20,7.141,4.49,0.00,0.00,0.000,0.0028,0.2600
0.20,7.161,12.16,0.00,0.00,0.000,0.0020,0.2635
0.20,7.181,7.08,0.00,0.00,0.000,0.0015,0.2670
0.20,7.201,13.60,0.00,0.00,0.000,0.0047,0.2712
0.20,7.222,3.33,0.00,0.00,0.000,0.0060,0.2727
0.20,7.241,5.79,0.00,0.00,0.000,0.0058,0.2722
0.20,7.261,15.88,0.00,0.00,0.000,0.0057,0.2700
0.20,7.281,8.88,0.00,0.00,0.000,0.0061,0.2670
0.20,7.301,3.72,0.00,0.00,0.000,0.0063,0.2645
0.20,7.321,3.61,0.00,0.00,0.000,0.0078,0.2624
0.20,7.341,3.75,0.00,0.00,0.000,0.0095,0.2613
0.20,7.361,3.88,0.00,0.00,0.000,0.0108,0.2605
0.20,7.381,3.76,0.00,0.00,0.000,0.0111,0.2600
0.20,7.401,3.65,0.00,0.00,0.000,0.0110,0.2596
0.20,7.424,3.77,0.00,0.00,0.000,0.0104,0.2594
0.20,7.441,5.31,0.00,0.00,0.000,0.0092,0.2596
0.20,7.464,16.15,0.00,0.00,0.000,0.0084,0.2616
0.20,7.481,11.37,0.00,0.00,0.000,0.0080,0.2656
0.20,7.501,16.55,0.00,0.00,0.000,0.0090,0.2710
0.20,7.521,11.82,0.00,0.00,0.000,0.0109,0.2736
0.20,7.541,12.55,0.00,0.00,0.000,0.0094,0.2722
0.20,7.562,18.67,0.00,0.00,0.000,0.0067,0.2703
0.20,7.581,10.01,0.00,0.00,0.000,0.0041,0.2646
0.20,7.601,7.56,0.00,0.00,0.000,0.0043,0.2628
0.20,7.621,2.90,0.00,0.00,0.000,0.0045,0.2599
0.20,7.641,2.35,0.00,0.00,0.000,0.0045,0.2585
0.20,7.661,2.15,0.00,0.00,0.000,0.0043,0.2577
0.20,7.682,2.58,0.00,0.00,0.000,0.0046,0.2572
0.20,7.701,2.33,0.00,0.00,0.000,0.0058,0.2572
0.20,7.721,1.75,0.00,0.00,0.000,0.0064,0.2581
0.20,7.741,3.06,0.00,0.00,0.000,0.0059,0.2599
0.20,7.762,6.23,0.00,0.00,0.000,0.0055,0.2611
0.20,7.781,15.07,0.00,0.00,0.000,0.0040,0.2652
0.20,7.801,9.71,0.00,0.00,0.000,0.0026,0.2710
0.20,7.821,3.51,0.00,0.00,0.000,0.0036,0.2720
0.20,7.841,3.66,0.00,0.00,0.000,0.0036,0.2718
0.20,7.865,9.73,0.00,0.00,0.000,0.0037,0.2704
0.20,7.883,6.46,0.00,0.00,0.000,0.0044,0.2668
0.20,7.906,3.60,0.00,0.00,0.000,0.0058,0.2639
0.20,7.921,3.69,0.00,0.00,0.000,0.0069,0.2628
0.20,7.941,3.97,0.00,0.00,0.000,0.0090,0.2614
0.20,7.961,3.72,0.00,0.00,0.000,0.0099,0.2606
0.20,7.981,3.78,0.00,0.00,0.000,0.0100,0.2600
0.20,8.001,3.82,0.00,0.00,0.000,0.0099,0.2596
0.20,8.021,3.88,0.00,0.00,0.000,0.0098,0.2594
0.20,8.041,5.74,0.00,0.00,0.000,0.0093,0.2597
0.20,8.066,12.27,0.00,0.00,0.000,0.0084,0.2619
0.20,8.081,8.46,0.00,0.00,0.000,0.0077,0.2668
0.20,8.105,15.28,0.00,0.00,0.000,0.0083,0.2707
0.20,8.121,7.18,0.00,0.00,0.000,0.0096,0.2734
0.20,8.141,5.53,0.00,0.00,0.000,0.0094,0.2733
0.20,8.162,11.59,0.00,0.00,0.000,0.0062,0.2700
0.20,8.181,8.50,0.00,0.00,0.000,0.0055,0.2655
0.20,8.201,7.58,0.00,0.00,0.000,0.0060,0.2635
0.20,8.221,2.09,0.00,0.00,0.000,0.0062,0.2606
0.20,8.241,2.33,0.00,0.00,0.000,0.0061,0.2590
0.20,8.263,1.91,0.00,0.00,0.000,0.0055,0.2580
0.20,8.281,2.47,0.00,0.00,0.000,0.0043,0.2576
0.20,8.301,1.97,0.00,0.00,0.000,0.0042,0.2576
0.20,8.321,2.00,0.00,0.00,0.000,0.0044,0.2584
0.20,8.341,2.90,0.00,0.00,0.000,0.0038,0.2601
0.20,8.361,8.99,0.00,0.00,0.000,0.0032,0.2621
0.20,8.382,14.02,0.00,0.00,0.000,0.0025,0.2660
0.20,8.403,10.81,0.00,0.00,0.000,0.0051,0.2709
0.20,8.421,4.65,0.00,0.00,0.000,0.0066,0.2721
0.20,8.441,6.67,0.00,0.00,0.000,0.0066,0.2716
0.20,8.461,14.43,0.00,0.00,0.000,0.0062,0.2688
0.20,8.481,8.72,0.00,0.00,0.000,0.0064,0.2650
0.20,8.501,3.99,0.00,0.00,0.000,0.0072,0.2628
0.20,8.521,3.04,0.00,0.00,0.000,0.0088,0.2610
0.20,8.541,4.21,0.00,0.00,0.000,0.0097,0.2606
0.20,8.561,4.09,0.00,0.00,0.000,0.0109,0.2597
0.20,8.582,4.94,0.00,0.00,0.000,0.0116,0.2592
0.20,8.601,4.60,0.00,0.00,0.000,0.0118,0.2586
0.20,8.622,4.82,0.00,0.00,0.000,0.0115,0.2585
0.20,8.641,5.66,0.00,0.00,0.000,0.0106,0.2594
0.20,8.665,9.35,0.00,0.00,0.000,0.0095,0.2622
0.20,8.681,7.99,0.00,0.00,0.000,0.0090,0.2661
0.20,8.703,18.38,0.00,0.00,0.000,0.0094,0.2707
0.20,8.720,6.47,0.00,0.00,0.000,0.0103,0.2734
0.20,8.741,10.64,0.00,0.00,0.000,0.0087,0.2722
0.20,8.761,23.15,0.00,0.00,0.000,0.0063,0.2693
0.20,8.781,6.06,0.00,0.00,0.000,0.0053,0.2662
0.20,8.801,4.78,0.00,0.00,0.000,0.0051,0.2630
0.20,8.821,2.37,0.00,0.00,0.000,0.0052,0.2604
0.20,8.843,2.21,0.00,0.00,0.000,0.0052,0.2591
0.20,8.866,2.85,0.00,0.00,0.000,0.0045,0.2581
0.20,8.881,2.80,0.00,0.00,0.000,0.0035,0.2577
0.20,8.901,2.60,0.00,0.00,0.000,0.0039,0.2576
0.20,8.921,2.68,0.00,0.00,0.000,0.0044,0.2582
0.20,8.941,4.61,0.00,0.00,0.000,0.0040,0.2597
0.20,8.961,8.52,0.00,0.00,0.000,0.0032,0.2623
0.20,8.982,10.67,0.00,0.00,0.000,0.0023,0.2652
0.20,9.001,11.35,0.00,0.00,0.000,0.0036,0.2708
0.20,9.021,6.28,0.00,0.00,0.000,0.0059,0.2729
0.20,9.041,9.23,0.00,0.00,0.000,0.0066,0.2722
0.20,9.061,20.03,0.00,0.00,0.000,0.0060,0.2702
0.20,9.081,6.63,0.00,0.00,0.000,0.0063,0.2662
0.20,9.103,3.89,0.00,0.00,0.000,0.0070,0.2644
0.20,9.121,3.62,0.00,0.00,0.000,0.0090,0.2623
0.20,9.141,4.70,0.00,0.00,0.000,0.0110,0.2612
0.20,9.161,4.49,0.00,0.00,0.000,0.0122,0.2604
0.20,9.181,4.47,0.00,0.00,0.000,0.0124,0.2599
0.20,9.201,4.35,0.00,0.00,0.000,0.0124,0.2595
0.20,9.222,4.53,0.00,0.00,0.000,0.0123,0.2593
0.20,9.241,4.39,0.00,0.00,0.000,0.0123,0.2593
0.20,9.261,7.16,0.00,0.00,0.000,0.0116,0.2628
0.20,9.281,15.22,0.00,0.00,0.000,0.0108,0.2665
0.20,9.301,15.36,0.00,0.00,0.000,0.0105,0.2707
0.20,9.321,4.63,0.00,0.00,0.000,0.0111,0.2738
0.20,9.345,14.00,0.00,0.00,0.000,0.0098,0.2727
0.20,9.361,14.84,0.00,0.00,0.000,0.0073,0.2706
0.20,9.381,7.75,0.00,0.00,0.000,0.0066,0.2667
0.20,9.401,5.50,0.00,0.00,0.000,0.0069,0.2641
0.20,9.422,2.72,0.00,0.00,0.000,0.0073,0.2607
0.20,9.441,1.65,0.00,0.00,0.000,0.0072,0.2590
0.20,9.461,2.19,0.00,0.00,0.000,0.0066,0.2582
0.20,9.481,2.47,0.00,0.00,0.000,0.0051,0.2577
0.20,9.501,2.28,0.00,0.00,0.000,0.0044,0.2577
0.20,9.521,2.07,0.00,0.00,0.000,0.0044,0.2580
0.20,9.542,2.94,0.00,0.00,0.000,0.0040,0.2604
0.20,9.562,5.94,0.00,0.00,0.000,0.0033,0.2633
0.20,9.581,6.88,0.00,0.00,0.000,0.0035,0.2672
0.20,9.601,9.63,0.00,0.00,0.000,0.0068,0.2719
0.20,9.621,4.75,0.00,0.00,0.000,0.0088,0.2726
0.20,9.643,3.63,0.00,0.00,0.000,0.0088,0.2725
0.20,9.662,15.71,0.00,0.00,0.000,0.0085,0.2705
0.20,9.681,9.13,0.00,0.00,0.000,0.0083,0.2672
0.20,9.701,3.23,0.00,0.00,0.000,0.0078,0.2640
0.20,9.721,3.37,0.00,0.00,0.000,0.0086,0.2625
0.20,9.741,3.58,0.00,0.00,0.000,0.0104,0.2615
0.20,9.761,3.77,0.00,0.00,0.000,0.0123,0.2607
0.20,9.783,3.66,0.00,0.00,0.000,0.0131,0.2602
0.20,9.801,3.35,0.00,0.00,0.000,0.0131,0.2597
0.20,9.824,2.99,0.00,0.00,0.000,0.0121,0.2594
0.20,9.841,3.07,0.00,0.00,0.000,0.0103,0.2594
0.20,9.861,13.53,0.00,0.00,0.000,0.0090,0.2617
0.20,9.881,15.42,0.00,0.00,0.000,0.0086,0.2661
0.20,9.901,10.08,0.00,0.00,0.000,0.0101,0.2716
0.20,9.921,6.67,0.00,0.00,0.000,0.0117,0.2735
0.20,9.943,5.32,0.00,0.00,0.000,0.0110,0.2733
0.20,9.961,17.98,0.00,0.00,0.000,0.0073,0.2712
0.20,9.981,9.67,0.00,0.00,0.000,0.0046,0.2666
0.20,10.001,8.02,0.00,0.00,0.000,0.0042,0.2643
0.20,10.021,2.95,0.00,0.00,0.000,0.0043,0.2612
0.20,10.041,2.69,0.00,0.00,0.000,0.0042,0.2596
0.20,10.061,2.07,0.00,0.00,0.000,0.0035,0.2585
0.20,10.081,2.34,0.00,0.00,0.000,0.0026,0.2579
0.20,10.101,2.07,0.00,0.00,0.000,0.0032,0.2578
0.20,10.123,2.11,0.00,0.00,0.000,0.0039,0.2580
0.20,10.141,3.44,0.00,0.00,0.000,0.0036,0.2598
0.20,10.161,3.94,0.00,0.00,0.000,0.0026,0.2630
0.20,10.181,17.96,0.00,0.00,0.000,0.0019,0.2672
0.20,10.201,7.58,0.00,0.00,0.000,0.0042,0.2713
0.20,10.222,4.15,0.00,0.00,0.000,0.0056,0.2725
0.20,10.242,5.20,0.00,0.00,0.000,0.0056,0.2722
0.20,10.261,13.32,0.00,0.00,0.000,0.0054,0.2691
0.20,10.281,6.33,0.00,0.00,0.000,0.0055,0.2662
0.20,10.302,2.02,0.00,0.00,0.000,0.0058,0.2637
0.20,10.321,3.01,0.00,0.00,0.000,0.0074,0.2620
0.20,10.341,3.77,0.00,0.00,0.000,0.0091,0.2610
0.20,10.363,3.97,0.00,0.00,0.000,0.0098,0.2606
0.20,10.383,4.18,0.00,0.00,0.000,0.0107,0.2601
0.20,10.401,4.01,0.00,0.00,0.000,0.0114,0.2594
0.20,10.421,4.05,0.00,0.00,0.000,0.0112,0.2593
0.20,10.443,6.44,0.00,0.00,0.000,0.0104,0.2595
0.20,10.461,12.75,0.00,0.00,0.000,0.0092,0.2617
0.20,10.481,15.04,0.00,0.00,0.000,0.0088,0.2671
0.20,10.501,15.92,0.00,0.00,0.000,0.0092,0.2706
0.20,10.521,5.56,0.00,0.00,0.000,0.0101,0.2734
0.20,10.541,8.92,0.00,0.00,0.000,0.0083,0.2724
0.20,10.561,7.47,0.00,0.00,0.000,0.0069,0.2714
0.20,10.582,8.12,0.00,0.00,0.000,0.0045,0.2669
0.20,10.601,6.13,0.00,0.00,0.000,0.0050,0.2633
0.20,10.622,1.83,0.00,0.00,0.000,0.0053,0.2605
0.20,10.641,2.09,0.00,0.00,0.000,0.0051,0.2592
0.20,10.661,2.29,0.00,0.00,0.000,0.0047,0.2581
0.20,10.681,2.65,0.00,0.00,0.000,0.0048,0.2573
0.20,10.701,2.15,0.00,0.00,0.000,0.0060,0.2574
0.20,10.721,2.74,0.00,0.00,0.000,0.0066,0.2578
0.20,10.741,4.47,0.00,0.00,0.000,0.0064,0.2594
0.20,10.767,8.99,0.00,0.00,0.000,0.0060,0.2607
0.20,10.782,7.13,0.00,0.00,0.000,0.0047,0.2657
0.20,10.801,10.55,0.00,0.00,0.000,0.0027,0.2703
0.20,10.821,3.71,0.00,0.00,0.000,0.0024,0.2723
0.20,10.841,3.23,0.00,0.00,0.000,0.0023,0.2722
0.20,10.862,6.96,0.00,0.00,0.000,0.0031,0.2690
0.20,10.881,4.35,0.00,0.00,0.000,0.0037,0.2666
0.20,10.901,3.05,0.00,0.00,0.000,0.0042,0.2638
0.20,10.921,4.28,0.00,0.00,0.000,0.0056,0.2623
0.20,10.941,4.23,0.00,0.00,0.000,0.0064,0.2617
0.20,10.961,4.26,0.00,0.00,0.000,0.0083,0.2608
0.20,10.981,3.85,0.00,0.00,0.000,0.0091,0.2601
0.20,11.001,3.82,0.00,0.00,0.000,0.0093,0.2598
0.20,11.023,3.68,0.00,0.00,0.000,0.0089,0.2596
0.20,11.041,5.59,0.00,0.00,0.000,0.0080,0.2599
0.20,11.061,12.13,0.00,0.00,0.000,0.0069,0.2621
0.20,11.081,10.91,0.00,0.00,0.000,0.0065,0.2674
0.20,11.101,12.27,0.00,0.00,0.000,0.0079,0.2723
0.20,11.121,5.31,0.00,0.00,0.000,0.0088,0.2736
0.20,11.141,4.39,0.00,0.00,0.000,0.0081,0.2734
0.20,11.162,10.78,0.00,0.00,0.000,0.0044,0.2703
0.20,11.181,6.47,0.00,0.00,0.000,0.0030,0.2673
