rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,vy_med,wz_med,tilt_rad,height,power_W,tau_max
1,5,28.649,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0124,0.2634,0.05,8.30
1,5,28.670,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.0124,0.2634,0.05,8.29
1,5,28.689,0.0,0.0,0.0,0.0002,-0.0002,0.0004,0.0124,0.2634,0.05,8.29
1,5,28.715,0.0,0.0,0.0,0.0000,-0.0000,0.0004,0.0123,0.2634,0.05,8.29
1,5,28.729,0.0,0.0,0.0,0.0002,-0.0003,0.0004,0.0123,0.2634,0.05,8.29
1,5,28.742,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.0123,0.2634,0.05,8.29
1,5,28.771,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0123,0.2634,0.05,8.28
1,5,28.787,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.0123,0.2634,0.04,8.28
1,5,28.806,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0123,0.2634,0.04,8.28
1,5,28.823,0.0,0.0,0.0,0.0002,-0.0002,0.0004,0.0122,0.2634,0.04,8.28
1,5,28.845,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0122,0.2634,0.04,8.28
1,5,28.870,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0122,0.2634,0.04,8.28
1,5,28.889,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0122,0.2634,0.04,8.28
1,5,28.905,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0122,0.2634,0.04,8.28
1,5,28.924,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0121,0.2634,0.04,8.27
1,5,28.942,0.0,0.0,0.0,0.0002,-0.0002,0.0004,0.0121,0.2634,0.04,8.27
1,5,28.971,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0121,0.2634,0.04,8.27
1,5,28.986,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0121,0.2634,0.04,8.27
1,5,29.005,0.0,0.0,0.0,0.0002,-0.0002,0.0004,0.0121,0.2634,0.04,8.27
1,5,29.026,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0121,0.2634,0.03,8.27
1,5,29.044,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.0121,0.2634,0.03,8.27
1,5,29.066,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0120,0.2634,0.03,8.27
1,5,29.086,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0120,0.2634,0.03,8.27
1,5,29.107,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0120,0.2634,0.03,8.27
1,5,29.124,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0120,0.2634,0.03,8.27
1,5,29.152,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0120,0.2634,0.03,8.26
1,5,29.169,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0120,0.2634,0.03,8.26
1,5,29.187,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0120,0.2633,0.03,8.26
1,5,29.203,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0120,0.2633,0.03,8.26
1,5,29.224,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0119,0.2633,0.03,8.26
1,5,29.242,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0119,0.2633,0.03,8.26
1,5,29.265,0.0,0.0,0.0,0.0000,-0.0001,0.0004,0.0119,0.2633,0.03,8.26
1,5,29.288,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0119,0.2633,0.03,8.26
1,5,29.305,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0119,0.2633,0.03,8.26
1,5,29.323,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0119,0.2633,0.03,8.26
1,5,29.344,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0119,0.2633,0.02,8.26
1,5,29.367,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0119,0.2633,0.02,8.26
1,5,29.384,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0119,0.2633,0.02,8.26
1,5,29.406,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.26
1,5,29.423,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.26
1,5,29.444,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.26
1,5,29.469,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.25
1,5,29.488,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.25
1,5,29.506,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.25
1,5,29.527,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.25
1,5,29.544,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.25
1,5,29.562,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.25
1,5,29.587,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.25
1,5,29.607,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0118,0.2633,0.02,8.25
1,5,29.623,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.643,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.667,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.685,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.706,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.724,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.750,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.770,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.787,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.807,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.02,8.25
1,5,29.822,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.01,8.25
1,5,29.843,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.01,8.25
1,5,29.872,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0117,0.2633,0.01,8.25
1,5,29.889,0.0,0.0,0.0,0.0000,-0.0000,0.0004,0.0117,0.2633,0.01,8.25
1,5,29.905,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0116,0.2633,0.01,8.25
1,5,29.930,0.0,0.0,0.0,0.0000,-0.0000,0.0004,0.0116,0.2633,0.01,8.25
1,5,29.944,0.0,0.0,0.0,0.0001,-0.0001,0.0004,0.0116,0.2633,0.01,8.25
1,5,29.966,0.0,0.0,0.0,0.0000,-0.0001,0.0004,0.0116,0.2633,0.01,8.24
1,5,29.984,0.0,0.0,0.0,0.0001,-0.0001,0.0003,0.0116,0.2633,0.01,8.24
1,5,30.005,0.0,0.0,0.0,0.0001,-0.0001,0.0003,0.0116,0.2633,0.01,8.24
1,5,30.023,0.0,0.0,0.0,0.0000,-0.0001,0.0003,0.0116,0.2633,0.01,8.24
1,5,30.044,0.0,0.0,0.0,0.0000,-0.0001,0.0003,0.0116,0.2633,0.01,8.24
1,5,30.067,0.0,0.0,0.0,0.0000,-0.0001,0.0003,0.0116,0.2633,0.01,8.24
2,0,0.007,0.0,0.0,0.0,0.0002,0.0000,-0.0001,0.1078,0.2224,0.18,11.17
2,0,0.028,0.0,0.0,0.0,0.0001,0.0000,-0.0001,0.1077,0.2224,0.18,11.17
2,0,0.043,0.0,0.0,0.0,0.0144,0.0029,-0.0385,0.1052,0.2225,147.72,42.09
2,0,0.064,0.0,0.0,0.0,0.1233,-0.0264,0.1687,0.0904,0.2227,210.38,41.13
2,0,0.083,0.0,0.0,0.0,0.1627,-0.0617,0.2761,0.0779,0.2250,195.13,27.84
2,0,0.103,0.0,0.0,0.0,0.2016,-0.0828,0.2704,0.0722,0.2322,143.39,20.47
2,0,0.123,0.0,0.0,0.0,0.0951,-0.0364,0.2469,0.0700,0.2343,142.77,20.79
2,0,0.144,0.0,0.0,0.0,0.3024,-0.1047,0.0111,0.0639,0.2461,138.03,13.70
2,0,0.162,0.0,0.0,0.0,0.3951,-0.1267,-0.0904,0.0598,0.2538,48.33,6.99
2,0,0.182,0.0,0.0,0.0,0.2709,-0.0769,-0.1424,0.0569,0.2572,31.94,6.69
2,0,0.202,0.0,0.0,0.0,0.3378,-0.0808,-0.2257,0.0472,0.2636,30.46,5.40
2,0,0.230,0.0,0.0,0.0,0.2231,-0.0393,-0.3267,0.0349,0.2680,16.88,5.09
2,0,0.246,0.0,0.0,0.0,0.3547,-0.0595,-0.3731,0.0268,0.2698,12.36,6.66
2,0,0.265,0.0,0.0,0.0,0.2313,-0.0489,-0.3674,0.0220,0.2703,10.81,7.63
2,0,0.283,0.0,0.0,0.0,0.3087,-0.0839,-0.3156,0.0259,0.2710,12.16,7.82
2,0,0.303,0.0,0.0,0.0,0.2361,-0.0626,-0.2819,0.0290,0.2711,11.44,9.36
2,0,0.324,0.0,0.0,0.0,0.2061,-0.0352,-0.2516,0.0270,0.2711,11.31,10.29
2,0,0.344,0.0,0.0,0.0,0.2049,-0.0061,-0.1893,0.0156,0.2711,9.96,7.14
2,0,0.364,0.0,0.0,0.0,0.2310,-0.0063,-0.1336,0.0132,0.2710,9.69,6.48
2,0,0.383,0.0,0.0,0.0,0.1502,-0.0222,-0.1028,0.0201,0.2707,13.55,7.28
2,0,0.406,0.0,0.0,0.0,0.1069,-0.0160,-0.1053,0.0289,0.2707,5.24,8.78
2,0,0.426,0.0,0.0,0.0,0.0727,0.0109,-0.1006,0.0268,0.2708,9.90,9.30
2,0,0.446,0.0,0.0,0.0,0.0454,0.0263,-0.0766,0.0217,0.2705,8.42,7.99
2,0,0.465,0.0,0.0,0.0,0.0281,0.0364,-0.0448,0.0198,0.2706,3.28,7.55
2,0,0.482,0.0,0.0,0.0,-0.0005,0.0314,-0.0325,0.0231,0.2704,3.07,7.08
2,0,0.505,0.0,0.0,0.0,-0.0369,0.0406,-0.0258,0.0251,0.2703,3.02,7.73
2,0,0.525,0.0,0.0,0.0,-0.0439,0.0399,-0.0202,0.0232,0.2700,3.92,7.24
2,0,0.550,0.0,0.0,0.0,-0.0561,0.0427,-0.0188,0.0204,0.2698,4.57,6.62
2,0,0.566,0.0,0.0,0.0,-0.0776,0.0472,-0.0228,0.0173,0.2695,4.86,6.70
2,0,0.582,0.0,0.0,0.0,-0.1487,0.0755,-0.0266,0.0157,0.2693,4.48,6.98
2,0,0.606,0.0,0.0,0.0,-0.0508,0.0217,-0.0274,0.0155,0.2693,4.52,6.99
2,0,0.625,0.0,0.0,0.0,-0.0887,0.0363,-0.0275,0.0144,0.2690,4.54,7.06
2,0,0.645,0.0,0.0,0.0,-0.1263,0.0534,-0.0221,0.0126,0.2686,5.06,7.06
2,0,0.667,0.0,0.0,0.0,-0.0845,0.0371,-0.0181,0.0098,0.2680,5.89,7.53
2,0,0.684,0.0,0.0,0.0,-0.1348,0.0606,-0.0199,0.0080,0.2675,6.55,8.29
2,0,0.702,0.0,0.0,0.0,-0.0829,0.0373,-0.0281,0.0065,0.2667,6.77,8.59
2,0,0.727,0.0,0.0,0.0,-0.0630,0.0291,-0.0334,0.0060,0.2662,6.57,8.74
2,0,0.745,0.0,0.0,0.0,-0.0724,0.0379,-0.0337,0.0055,0.2656,6.14,8.82
2,0,0.763,0.0,0.0,0.0,-0.0739,0.0448,-0.0286,0.0051,0.2651,5.34,8.99
2,0,0.796,0.0,0.0,0.0,-0.0165,0.0115,-0.0266,0.0050,0.2649,5.12,9.07
2,0,0.807,0.0,0.0,0.0,-0.0280,0.0232,-0.0188,0.0048,0.2645,4.07,9.08
2,0,0.827,0.0,0.0,0.0,-0.0159,0.0168,-0.0124,0.0047,0.2641,2.93,8.96
2,0,0.846,0.0,0.0,0.0,-0.0109,0.0209,-0.0070,0.0046,0.2639,2.03,8.77
2,0,0.867,0.0,0.0,0.0,0.0001,0.0044,-0.0040,0.0045,0.2637,1.43,8.76
2,0,0.882,0.0,0.0,0.0,0.0062,0.0049,-0.0027,0.0044,0.2636,1.27,8.40
2,0,0.904,0.0,0.0,0.0,0.0096,0.0017,-0.0029,0.0042,0.2635,1.30,8.23
2,0,0.928,0.0,0.0,0.0,0.0049,0.0006,-0.0033,0.0040,0.2634,1.29,8.10
2,0,0.944,0.0,0.0,0.0,0.0132,0.0016,-0.0037,0.0038,0.2633,1.23,8.03
2,0,0.965,0.0,0.0,0.0,0.0146,0.0020,-0.0039,0.0036,0.2632,1.11,7.98
2,0,0.985,0.0,0.0,0.0,0.0076,0.0012,-0.0040,0.0036,0.2631,0.98,7.94
2,0,1.003,0.0,0.0,0.0,0.0087,0.0016,-0.0039,0.0035,0.2631,0.89,7.93
2,0,1.023,0.0,0.0,0.0,0.0099,0.0020,-0.0035,0.0035,0.2630,0.71,7.92
2,0,1.047,0.0,0.0,0.0,0.0045,0.0010,-0.0031,0.0036,0.2629,0.60,7.91
2,0,1.064,0.0,0.0,0.0,0.0075,0.0019,-0.0027,0.0036,0.2629,0.49,7.91
2,0,1.082,0.0,0.0,0.0,0.0037,0.0010,-0.0019,0.0037,0.2629,0.38,7.90
2,0,1.103,0.0,0.0,0.0,0.0033,0.0009,-0.0017,0.0037,0.2629,0.36,7.90
2,0,1.124,0.0,0.0,0.0,0.0021,0.0006,-0.0011,0.0038,0.2628,0.27,7.89
2,0,1.145,0.0,0.0,0.0,0.0018,0.0005,-0.0010,0.0039,0.2628,0.24,7.88
2,0,1.165,0.0,0.0,0.0,0.0021,0.0006,-0.0010,0.0040,0.2628,0.22,7.88
2,0,1.184,0.0,0.0,0.0,0.0017,0.0005,-0.0009,0.0040,0.2628,0.21,7.88
2,0,1.202,0.0,0.0,0.0,0.0016,0.0005,-0.0009,0.0041,0.2628,0.20,7.88
2,0,1.225,0.0,0.0,0.0,0.0006,0.0002,-0.0009,0.0042,0.2627,0.18,7.88
2,0,1.245,0.0,0.0,0.0,0.0020,0.0006,-0.0009,0.0042,0.2627,0.18,7.88
2,0,1.263,0.0,0.0,0.0,0.0012,0.0004,-0.0009,0.0043,0.2627,0.17,7.88
2,0,1.284,0.0,0.0,0.0,0.0008,0.0003,-0.0009,0.0043,0.2627,0.16,7.89
2,0,1.302,0.0,0.0,0.0,0.0018,0.0006,-0.0009,0.0044,0.2627,0.16,7.89
2,0,1.328,0.0,0.0,0.0,0.0017,0.0005,-0.0009,0.0044,0.2627,0.15,7.90
2,0,1.343,0.0,0.0,0.0,0.0012,0.0004,-0.0008,0.0045,0.2627,0.14,7.90
2,0,1.364,0.0,0.0,0.0,0.0011,0.0003,-0.0008,0.0046,0.2627,0.14,7.90
2,0,1.385,0.0,0.0,0.0,0.0016,0.0005,-0.0008,0.0046,0.2626,0.13,7.91
2,0,1.412,0.0,0.0,0.0,0.0008,0.0003,-0.0008,0.0047,0.2626,0.12,7.91
2,0,1.425,0.0,0.0,0.0,0.0014,0.0004,-0.0008,0.0047,0.2626,0.12,7.91
2,0,1.445,0.0,0.0,0.0,0.0010,0.0003,-0.0008,0.0048,0.2626,0.12,7.91
2,0,1.469,0.0,0.0,0.0,0.0011,0.0004,-0.0008,0.0048,0.2626,0.11,7.91
2,0,1.488,0.0,0.0,0.0,0.0006,0.0002,-0.0008,0.0049,0.2626,0.10,7.92
2,0,1.502,0.0,0.0,0.0,0.0009,0.0003,-0.0008,0.0050,0.2626,0.10,7.92
2,0,1.524,0.0,0.0,0.0,0.0011,0.0003,-0.0008,0.0050,0.2626,0.10,7.92
2,0,1.544,0.0,0.0,0.0,0.0012,0.0004,-0.0008,0.0051,0.2626,0.10,7.93
2,0,1.566,0.0,0.0,0.0,0.0009,0.0003,-0.0008,0.0051,0.2626,0.09,7.93
2,0,1.586,0.0,0.0,0.0,0.0008,0.0003,-0.0008,0.0052,0.2626,0.09,7.93
2,0,1.603,0.0,0.0,0.0,0.0011,0.0003,-0.0008,0.0052,0.2626,0.09,7.93
2,0,1.625,0.0,0.0,0.0,0.0011,0.0003,-0.0008,0.0053,0.2626,0.08,7.94
2,0,1.652,0.0,0.0,0.0,0.0007,0.0002,-0.0007,0.0053,0.2626,0.08,7.94
2,0,1.665,0.0,0.0,0.0,0.0016,0.0005,-0.0007,0.0053,0.2626,0.08,7.94
2,0,1.686,0.0,0.0,0.0,0.0009,0.0003,-0.0007,0.0054,0.2626,0.08,7.94
2,0,1.702,0.0,0.0,0.0,0.0006,0.0002,-0.0007,0.0054,0.2626,0.07,7.94
2,0,1.724,0.0,0.0,0.0,0.0010,0.0003,-0.0007,0.0055,0.2625,0.07,7.95
2,0,1.747,0.0,0.0,0.0,0.0007,0.0002,-0.0007,0.0055,0.2625,0.07,7.95
2,0,1.765,0.0,0.0,0.0,0.0013,0.0004,-0.0007,0.0055,0.2625,0.07,7.95
2,0,1.782,0.0,0.0,0.0,0.0008,0.0003,-0.0007,0.0056,0.2625,0.06,7.95
2,0,1.803,0.0,0.0,0.0,0.0010,0.0003,-0.0007,0.0056,0.2625,0.06,7.95
2,0,1.822,0.0,0.0,0.0,0.0008,0.0003,-0.0007,0.0057,0.2625,0.06,7.95
2,0,1.844,0.0,0.0,0.0,0.0009,0.0003,-0.0007,0.0057,0.2625,0.06,7.95
2,0,1.863,0.0,0.0,0.0,0.0008,0.0003,-0.0007,0.0058,0.2625,0.06,7.96
2,0,1.881,0.0,0.0,0.0,0.0006,0.0002,-0.0007,0.0058,0.2625,0.05,7.96
2,0,1.903,0.0,0.0,0.0,0.0010,0.0003,-0.0007,0.0058,0.2625,0.05,7.96
2,0,1.925,0.0,0.0,0.0,0.0007,0.0002,-0.0007,0.0059,0.2625,0.05,7.96
2,0,1.945,0.0,0.0,0.0,0.0004,0.0002,-0.0007,0.0059,0.2625,0.05,7.96
2,0,1.962,0.0,0.0,0.0,0.0008,0.0003,-0.0007,0.0059,0.2625,0.05,7.96
2,0,1.983,0.0,0.0,0.0,0.0009,0.0003,-0.0007,0.0059,0.2625,0.05,7.96
2,0,2.001,0.0,0.0,0.0,0.0006,0.0002,-0.0007,0.0060,0.2625,0.05,7.96
2,0,2.025,0.0,0.0,0.0,0.0007,0.0002,-0.0007,0.0060,0.2625,0.04,7.96
2,0,2.046,0.0,0.0,0.0,0.0008,0.0003,-0.0007,0.0060,0.2625,0.04,7.97
2,0,2.068,0.0,0.0,0.0,0.0004,0.0001,-0.0007,0.0061,0.2625,0.04,7.97
2,0,2.083,0.0,0.0,0.0,0.0011,0.0004,-0.0007,0.0061,0.2625,0.04,7.97
2,0,2.103,0.0,0.0,0.0,0.0007,0.0002,-0.0007,0.0061,0.2625,0.04,7.97
2,0,2.122,0.0,0.0,0.0,0.0006,0.0002,-0.0007,0.0061,0.2625,0.04,7.97
2,0,2.147,0.0,0.0,0.0,0.0007,0.0002,-0.0007,0.0062,0.2625,0.04,7.97
2,0,2.163,0.0,0.0,0.0,0.0007,0.0002,-0.0007,0.0062,0.2625,0.04,7.97
2,0,2.186,0.0,0.0,0.0,0.0009,0.0003,-0.0007,0.0062,0.2625,0.04,7.97
2,0,2.203,0.0,0.0,0.0,0.0006,0.0002,-0.0007,0.0063,0.2625,0.04,7.97
2,0,2.228,0.0,0.0,0.0,0.0005,0.0002,-0.0007,0.0063,0.2625,0.04,7.97
2,0,2.244,0.0,0.0,0.0,0.0009,0.0003,-0.0007,0.0063,0.2625,0.03,7.97
2,0,2.266,0.0,0.0,0.0,0.0006,0.0002,-0.0007,0.0064,0.2625,0.03,7.97
2,0,2.282,0.0,0.0,0.0,0.0008,0.0003,-0.0007,0.0064,0.2625,0.03,7.97
2,0,2.303,0.0,0.0,0.0,0.0006,0.0002,-0.0007,0.0064,0.2625,0.03,7.97
2,0,2.327,0.0,0.0,0.0,0.0007,0.0002,-0.0007,0.0064,0.2625,0.03,7.97
2,0,2.345,0.0,0.0,0.0,0.0006,0.0002,-0.0007,0.0065,0.2625,0.03,7.97
2,0,2.363,0.0,0.0,0.0,0.0008,0.0003,-0.0006,0.0065,0.2625,0.03,7.97
2,0,2.382,0.0,0.0,0.0,0.0008,0.0003,-0.0006,0.0065,0.2625,0.03,7.97
2,0,2.406,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0065,0.2625,0.03,7.97
2,0,2.427,0.0,0.0,0.0,0.0005,0.0002,-0.0006,0.0066,0.2625,0.03,7.97
2,0,2.442,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0066,0.2625,0.03,7.98
2,0,2.462,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0066,0.2625,0.03,7.98
2,0,2.482,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0066,0.2625,0.03,7.98
2,0,2.502,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0066,0.2625,0.03,7.98
2,0,2.527,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0067,0.2625,0.03,7.98
2,0,2.543,0.0,0.0,0.0,0.0005,0.0002,-0.0006,0.0067,0.2625,0.03,7.98
2,0,2.561,0.0,0.0,0.0,0.0008,0.0002,-0.0006,0.0067,0.2625,0.03,7.98
2,0,2.582,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0067,0.2625,0.03,7.98
2,0,2.601,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0067,0.2625,0.03,7.98
2,0,2.624,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0068,0.2625,0.03,7.98
2,0,2.644,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0068,0.2625,0.03,7.98
2,0,2.662,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0068,0.2625,0.03,7.98
2,0,2.681,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0068,0.2625,0.03,7.98
2,0,2.702,0.0,0.0,0.0,0.0005,0.0002,-0.0006,0.0069,0.2625,0.03,7.97
2,0,2.724,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0069,0.2625,0.03,7.97
2,0,2.743,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0069,0.2625,0.02,7.97
2,0,2.763,0.0,0.0,0.0,0.0003,0.0001,-0.0006,0.0069,0.2625,0.02,7.97
2,0,2.782,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0069,0.2625,0.02,7.97
2,0,2.802,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0069,0.2625,0.02,7.97
2,0,2.821,0.0,0.0,0.0,0.0004,0.0001,-0.0006,0.0069,0.2625,0.02,7.97
2,0,2.843,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0070,0.2625,0.02,7.97
2,0,2.862,0.0,0.0,0.0,0.0007,0.0002,-0.0006,0.0070,0.2626,0.02,7.97
2,0,2.882,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0070,0.2626,0.02,7.97
2,0,2.903,0.0,0.0,0.0,0.0004,0.0001,-0.0006,0.0070,0.2626,0.02,7.97
2,0,2.923,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0070,0.2626,0.02,7.97
2,0,2.945,0.0,0.0,0.0,0.0004,0.0001,-0.0006,0.0071,0.2626,0.02,7.97
2,0,2.964,0.0,0.0,0.0,0.0006,0.0002,-0.0006,0.0071,0.2626,0.02,7.97
2,0,2.987,0.0,0.0,0.0,0.0003,0.0001,-0.0006,0.0071,0.2626,0.02,7.97
2,1,3.009,0.3,0.0,0.0,0.0004,0.0001,-0.0006,0.0071,0.2626,0.02,7.97
2,1,3.023,0.3,0.0,0.0,0.0006,0.0002,-0.0006,0.0071,0.2626,0.02,7.97
2,1,3.042,0.3,0.0,0.0,0.0126,-0.0113,-0.0220,0.0067,0.2624,16.29,11.93
2,1,3.062,0.3,0.0,0.0,0.0120,-0.0112,-0.0130,0.0053,0.2602,8.55,13.31
2,1,3.081,0.3,0.0,0.0,0.0375,-0.0201,-0.0106,0.0047,0.2591,10.01,14.17
2,1,3.102,0.3,0.0,0.0,0.0371,-0.0000,-0.0079,0.0069,0.2571,8.09,14.71
2,1,3.123,0.3,0.0,0.0,0.0208,0.0039,-0.0072,0.0083,0.2565,8.89,14.66
2,1,3.145,0.3,0.0,0.0,0.0634,0.0219,-0.0053,0.0110,0.2556,8.39,14.48
2,1,3.161,0.3,0.0,0.0,0.0528,0.0250,-0.0037,0.0117,0.2550,8.32,14.39
2,1,3.187,0.3,0.0,0.0,0.0423,0.0228,-0.0036,0.0118,0.2548,8.99,14.05
2,1,3.212,0.3,0.0,0.0,0.0856,0.0528,0.0010,0.0130,0.2549,8.05,13.55
2,1,3.229,0.3,0.0,0.0,0.0653,0.0450,0.0046,0.0143,0.2551,8.39,12.91
2,1,3.246,0.3,0.0,0.0,0.1073,0.0744,0.0096,0.0167,0.2570,17.18,12.34
2,1,3.270,0.3,0.0,0.0,0.0649,0.0438,-0.0068,0.0220,0.2628,20.65,12.19
2,1,3.283,0.3,0.0,0.0,0.1239,0.0755,-0.0164,0.0239,0.2646,12.89,12.03
2,1,3.303,0.3,0.0,0.0,0.0353,0.0204,-0.0085,0.0287,0.2672,30.39,11.25
2,1,3.323,0.3,0.0,0.0,0.1348,0.0356,0.0270,0.0276,0.2710,17.07,16.18
2,1,3.350,0.3,0.0,0.0,0.1199,-0.0029,0.0371,0.0197,0.2706,21.32,16.19
2,1,3.363,0.3,0.0,0.0,0.0636,-0.0013,0.0433,0.0119,0.2666,26.82,14.29
2,1,3.385,0.3,0.0,0.0,0.1428,0.0050,0.0282,0.0122,0.2633,15.32,14.41
2,1,3.403,0.3,0.0,0.0,0.1317,0.0066,0.0180,0.0127,0.2616,9.55,14.42
2,1,3.423,0.3,0.0,0.0,0.0491,0.0011,0.0093,0.0129,0.2601,6.14,15.16
2,1,3.447,0.3,0.0,0.0,0.1711,-0.0061,0.0096,0.0107,0.2575,6.57,14.92
2,1,3.467,0.3,0.0,0.0,0.1316,-0.0114,0.0067,0.0096,0.2568,5.50,13.87
2,1,3.483,0.3,0.0,0.0,0.0000,-0.0000,0.0045,0.0094,0.2568,5.36,13.90
2,1,3.502,0.3,0.0,0.0,0.2126,-0.0196,-0.0059,0.0093,0.2571,6.58,13.01
2,1,3.531,0.3,0.0,0.0,0.1293,-0.0121,-0.0085,0.0102,0.2594,4.62,13.15
2,1,3.543,0.3,0.0,0.0,0.0911,-0.0107,-0.0072,0.0100,0.2600,6.54,13.10
2,1,3.571,0.3,0.0,0.0,0.1563,-0.0217,0.0008,0.0073,0.2652,13.05,12.67
2,1,3.582,0.3,0.0,0.0,0.1274,-0.0209,0.0142,0.0052,0.2687,29.20,12.68
2,1,3.602,0.3,0.0,0.0,0.0543,-0.0093,0.0419,0.0033,0.2711,6.43,11.14
2,1,3.624,0.3,0.0,0.0,0.1683,-0.0172,0.0181,0.0043,0.2730,7.61,11.10
2,1,3.644,0.3,0.0,0.0,0.1318,-0.0006,-0.0258,0.0035,0.2720,20.31,15.74
2,1,3.664,0.3,0.0,0.0,0.1167,0.0004,-0.0451,0.0024,0.2699,30.07,16.15
2,1,3.683,0.3,0.0,0.0,0.1425,0.0004,-0.0303,0.0028,0.2658,17.46,14.90
