v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.80,6.701,55.97,0.00,0.00,0.000,0.0095,0.2663
0.80,6.721,24.85,0.00,0.00,0.000,0.0082,0.2600
0.80,6.742,20.35,0.00,0.00,0.000,0.0052,0.2518
0.80,6.761,21.63,0.00,0.00,0.000,0.0030,0.2474
0.80,6.781,22.42,0.00,0.00,0.000,0.0019,0.2462
0.80,6.801,28.89,0.00,0.00,0.000,0.0022,0.2456
0.80,6.821,38.05,0.00,0.00,0.000,0.0042,0.2463
0.80,6.841,52.83,0.00,0.00,0.000,0.0064,0.2490
0.80,6.863,42.12,0.00,0.00,0.000,0.0067,0.2505
0.80,6.882,80.47,0.00,0.00,0.000,0.0085,0.2631
0.80,6.901,59.18,0.00,0.00,0.000,0.0115,0.2714
0.80,6.921,32.54,0.00,0.00,0.000,0.0159,0.2778
0.80,6.941,65.20,0.00,0.00,0.000,0.0178,0.2802
0.80,6.961,204.50,0.00,0.00,0.000,0.0125,0.2750
0.80,6.981,37.33,0.00,0.00,0.000,0.0092,0.2682
0.80,7.005,48.63,0.00,0.00,0.000,0.0090,0.2643
0.80,7.021,21.94,0.00,0.00,0.000,0.0112,0.2576
0.80,7.041,19.30,0.00,0.00,0.000,0.0126,0.2531
0.80,7.062,19.27,0.00,0.00,0.000,0.0123,0.2505
0.80,7.084,20.59,0.00,0.00,0.000,0.0122,0.2488
0.80,7.101,23.20,0.00,0.00,0.000,0.0125,0.2483
0.80,7.121,28.40,0.00,0.00,0.000,0.0138,0.2485
0.80,7.141,36.17,0.00,0.00,0.000,0.0144,0.2504
0.80,7.163,53.01,0.00,0.00,0.000,0.0146,0.2522
0.80,7.181,72.87,0.00,0.00,0.000,0.0147,0.2634
0.80,7.201,51.07,0.00,0.00,0.000,0.0147,0.2702
0.80,7.221,39.51,0.00,0.00,0.000,0.0141,0.2787
0.80,7.241,29.59,0.00,0.00,0.000,0.0129,0.2820
0.80,7.271,130.05,0.00,0.00,0.000,0.0124,0.2794
0.80,7.281,65.45,0.00,0.00,0.000,0.0134,0.2736
0.80,7.301,82.47,0.00,0.00,0.000,0.0149,0.2671
0.80,7.322,33.33,0.00,0.00,0.000,0.0148,0.2607
0.80,7.342,14.59,0.00,0.00,0.000,0.0127,0.2538
0.80,7.360,21.60,0.00,0.00,0.000,0.0104,0.2491
0.80,7.381,22.65,0.00,0.00,0.000,0.0086,0.2464
0.80,7.401,26.08,0.00,0.00,0.000,0.0080,0.2459
0.80,7.421,35.69,0.00,0.00,0.000,0.0087,0.2463
0.80,7.442,34.76,0.00,0.00,0.000,0.0096,0.2476
0.80,7.462,48.10,0.00,0.00,0.000,0.0120,0.2551
0.80,7.481,46.05,0.00,0.00,0.000,0.0141,0.2638
0.80,7.501,45.47,0.00,0.00,0.000,0.0180,0.2727
0.80,7.521,32.09,0.00,0.00,0.000,0.0220,0.2779
0.80,7.541,56.41,0.00,0.00,0.000,0.0223,0.2804
0.80,7.561,143.34,0.00,0.00,0.000,0.0113,0.2768
0.80,7.583,64.61,0.00,0.00,0.000,0.0068,0.2709
0.80,7.601,34.07,0.00,0.00,0.000,0.0106,0.2633
0.80,7.621,33.79,0.00,0.00,0.000,0.0123,0.2584
0.80,7.642,20.17,0.00,0.00,0.000,0.0121,0.2536
0.80,7.661,20.53,0.00,0.00,0.000,0.0112,0.2507
0.80,7.681,22.00,0.00,0.00,0.000,0.0109,0.2489
0.80,7.702,25.85,0.00,0.00,0.000,0.0110,0.2484
0.80,7.722,27.67,0.00,0.00,0.000,0.0101,0.2490
0.80,7.741,41.57,0.00,0.00,0.000,0.0086,0.2508
0.80,7.761,64.94,0.00,0.00,0.000,0.0073,0.2546
0.80,7.781,74.18,0.00,0.00,0.000,0.0066,0.2621
0.80,7.802,53.41,0.00,0.00,0.000,0.0061,0.2721
0.80,7.823,34.17,0.00,0.00,0.000,0.0034,0.2798
0.80,7.841,52.20,0.00,0.00,0.000,0.0028,0.2812
0.80,7.861,120.69,0.00,0.00,0.000,0.0055,0.2768
0.80,7.881,92.00,0.00,0.00,0.000,0.0091,0.2715
0.80,7.902,35.57,0.00,0.00,0.000,0.0084,0.2661
0.80,7.921,21.92,0.00,0.00,0.000,0.0045,0.2566
0.80,7.941,21.54,0.00,0.00,0.000,0.0012,0.2502
0.80,7.961,20.07,0.00,0.00,0.000,0.0012,0.2481
0.80,7.981,24.24,0.00,0.00,0.000,0.0032,0.2456
0.80,8.002,30.75,0.00,0.00,0.000,0.0030,0.2458
0.80,8.021,37.73,0.00,0.00,0.000,0.0021,0.2459
0.80,8.041,50.29,0.00,0.00,0.000,0.0013,0.2486
0.80,8.061,60.53,0.00,0.00,0.000,0.0015,0.2544
0.80,8.081,52.69,0.00,0.00,0.000,0.0034,0.2637
0.80,8.103,59.29,0.00,0.00,0.000,0.0054,0.2701
0.80,8.123,32.14,0.00,0.00,0.000,0.0098,0.2774
0.80,8.141,47.02,0.00,0.00,0.000,0.0106,0.2794
0.80,8.161,158.77,0.00,0.00,0.000,0.0087,0.2778
0.80,8.183,53.45,0.00,0.00,0.000,0.0067,0.2710
0.80,8.201,48.92,0.00,0.00,0.000,0.0075,0.2669
0.80,8.223,29.47,0.00,0.00,0.000,0.0105,0.2581
0.80,8.241,15.91,0.00,0.00,0.000,0.0121,0.2533
0.80,8.261,17.85,0.00,0.00,0.000,0.0116,0.2500
0.80,8.282,20.47,0.00,0.00,0.000,0.0113,0.2485
0.80,8.302,22.91,0.00,0.00,0.000,0.0121,0.2482
0.80,8.321,27.46,0.00,0.00,0.000,0.0138,0.2485
0.80,8.341,35.26,0.00,0.00,0.000,0.0146,0.2501
0.80,8.361,49.21,0.00,0.00,0.000,0.0154,0.2541
0.80,8.381,91.53,0.00,0.00,0.000,0.0166,0.2624
0.80,8.401,57.87,0.00,0.00,0.000,0.0171,0.2702
0.80,8.422,45.20,0.00,0.00,0.000,0.0169,0.2760
0.80,8.441,33.02,0.00,0.00,0.000,0.0153,0.2824
0.80,8.461,147.17,0.00,0.00,0.000,0.0135,0.2792
0.80,8.481,67.06,0.00,0.00,0.000,0.0133,0.2734
0.80,8.501,90.54,0.00,0.00,0.000,0.0149,0.2677
0.80,8.521,50.07,0.00,0.00,0.000,0.0155,0.2586
0.80,8.541,21.37,0.00,0.00,0.000,0.0130,0.2525
0.80,8.561,25.00,0.00,0.00,0.000,0.0104,0.2476
0.80,8.581,21.53,0.00,0.00,0.000,0.0088,0.2462
0.80,8.601,26.76,0.00,0.00,0.000,0.0082,0.2453
0.80,8.621,36.30,0.00,0.00,0.000,0.0099,0.2457
0.80,8.641,70.64,0.00,0.00,0.000,0.0120,0.2498
0.80,8.661,54.89,0.00,0.00,0.000,0.0138,0.2554
0.80,8.681,67.58,0.00,0.00,0.000,0.0163,0.2645
0.80,8.702,54.41,0.00,0.00,0.000,0.0193,0.2710
0.80,8.721,26.54,0.00,0.00,0.000,0.0260,0.2795
0.80,8.741,82.40,0.00,0.00,0.000,0.0248,0.2802
0.80,8.761,91.90,0.00,0.00,0.000,0.0159,0.2740
0.80,8.787,53.49,0.00,0.00,0.000,0.0128,0.2703
0.80,8.801,54.32,0.00,0.00,0.000,0.0133,0.2642
0.80,8.822,22.92,0.00,0.00,0.000,0.0142,0.2594
0.80,8.842,20.33,0.00,0.00,0.000,0.0144,0.2556
0.80,8.861,19.81,0.00,0.00,0.000,0.0133,0.2507
0.80,8.881,21.51,0.00,0.00,0.000,0.0134,0.2492
0.80,8.901,23.19,0.00,0.00,0.000,0.0145,0.2489
0.80,8.923,27.95,0.00,0.00,0.000,0.0154,0.2491
0.80,8.941,30.71,0.00,0.00,0.000,0.0158,0.2502
0.80,8.961,53.33,0.00,0.00,0.000,0.0161,0.2536
0.80,8.981,62.41,0.00,0.00,0.000,0.0163,0.2609
0.80,9.003,64.94,0.00,0.00,0.000,0.0168,0.2707
0.80,9.021,30.90,0.00,0.00,0.000,0.0162,0.2794
0.80,9.042,29.93,0.00,0.00,0.000,0.0141,0.2821
0.80,9.061,122.31,0.00,0.00,0.000,0.0110,0.2783
0.80,9.082,77.02,0.00,0.00,0.000,0.0113,0.2723
0.80,9.101,35.46,0.00,0.00,0.000,0.0139,0.2650
0.80,9.122,14.08,0.00,0.00,0.000,0.0134,0.2577
0.80,9.142,15.46,0.00,0.00,0.000,0.0128,0.2559
0.80,9.161,21.51,0.00,0.00,0.000,0.0081,0.2479
0.80,9.181,23.32,0.00,0.00,0.000,0.0061,0.2459
0.80,9.203,26.34,0.00,0.00,0.000,0.0058,0.2454
0.80,9.221,34.18,0.00,0.00,0.000,0.0079,0.2462
0.80,9.241,42.94,0.00,0.00,0.000,0.0092,0.2496
0.80,9.261,59.04,0.00,0.00,0.000,0.0101,0.2539
0.80,9.282,71.56,0.00,0.00,0.000,0.0125,0.2616
0.80,9.301,52.13,0.00,0.00,0.000,0.0149,0.2691
0.80,9.321,28.71,0.00,0.00,0.000,0.0195,0.2781
0.80,9.341,46.05,0.00,0.00,0.000,0.0208,0.2809
0.80,9.361,104.96,0.00,0.00,0.000,0.0172,0.2760
0.80,9.381,64.20,0.00,0.00,0.000,0.0141,0.2699
0.80,9.401,36.96,0.00,0.00,0.000,0.0140,0.2632
0.80,9.424,25.29,0.00,0.00,0.000,0.0146,0.2601
0.80,9.441,18.95,0.00,0.00,0.000,0.0161,0.2550
0.80,9.461,19.83,0.00,0.00,0.000,0.0158,0.2516
0.80,9.481,21.67,0.00,0.00,0.000,0.0148,0.2497
0.80,9.502,23.31,0.00,0.00,0.000,0.0148,0.2491
0.80,9.523,24.59,0.00,0.00,0.000,0.0157,0.2499
0.80,9.541,27.94,0.00,0.00,0.000,0.0170,0.2522
0.80,9.561,42.76,0.00,0.00,0.000,0.0177,0.2562
0.80,9.584,62.10,0.00,0.00,0.000,0.0179,0.2592
0.80,9.601,90.61,0.00,0.00,0.000,0.0177,0.2726
0.80,9.621,42.36,0.00,0.00,0.000,0.0165,0.2798
0.80,9.641,45.42,0.00,0.00,0.000,0.0136,0.2823
0.80,9.661,139.58,0.00,0.00,0.000,0.0114,0.2800
0.80,9.681,88.26,0.00,0.00,0.000,0.0131,0.2723
0.80,9.702,61.47,0.00,0.00,0.000,0.0161,0.2661
0.80,9.721,17.81,0.00,0.00,0.000,0.0149,0.2580
0.80,9.741,15.56,0.00,0.00,0.000,0.0125,0.2532
0.80,9.761,22.98,0.00,0.00,0.000,0.0094,0.2484
0.80,9.782,22.04,0.00,0.00,0.000,0.0077,0.2467
0.80,9.805,25.98,0.00,0.00,0.000,0.0075,0.2460
0.80,9.821,32.13,0.00,0.00,0.000,0.0090,0.2471
0.80,9.841,47.84,0.00,0.00,0.000,0.0111,0.2489
0.80,9.861,48.82,0.00,0.00,0.000,0.0123,0.2561
0.80,9.881,71.30,0.00,0.00,0.000,0.0135,0.2618
0.80,9.901,76.90,0.00,0.00,0.000,0.0185,0.2743
0.80,9.921,40.95,0.00,0.00,0.000,0.0225,0.2794
0.80,9.941,74.09,0.00,0.00,0.000,0.0203,0.2807
0.80,9.961,116.96,0.00,0.00,0.000,0.0123,0.2770
0.80,9.981,45.82,0.00,0.00,0.000,0.0108,0.2714
0.80,10.002,31.55,0.00,0.00,0.000,0.0111,0.2649
0.80,10.023,19.13,0.00,0.00,0.000,0.0116,0.2602
0.80,10.041,19.55,0.00,0.00,0.000,0.0114,0.2548
0.80,10.061,17.29,0.00,0.00,0.000,0.0107,0.2513
0.80,10.081,20.89,0.00,0.00,0.000,0.0101,0.2494
0.80,10.101,23.61,0.00,0.00,0.000,0.0108,0.2493
0.80,10.121,28.57,0.00,0.00,0.000,0.0111,0.2496
0.80,10.141,36.36,0.00,0.00,0.000,0.0107,0.2515
0.80,10.161,53.39,0.00,0.00,0.000,0.0097,0.2558
0.80,10.182,86.42,0.00,0.00,0.000,0.0097,0.2644
0.80,10.202,46.02,0.00,0.00,0.000,0.0092,0.2740
0.80,10.221,41.54,0.00,0.00,0.000,0.0063,0.2814
0.80,10.242,43.57,0.00,0.00,0.000,0.0049,0.2835
0.80,10.261,101.45,0.00,0.00,0.000,0.0065,0.2804
0.80,10.281,98.54,0.00,0.00,0.000,0.0098,0.2729
0.80,10.301,83.18,0.00,0.00,0.000,0.0100,0.2681
0.80,10.321,46.51,0.00,0.00,0.000,0.0085,0.2590
0.80,10.341,18.62,0.00,0.00,0.000,0.0061,0.2545
0.80,10.362,23.98,0.00,0.00,0.000,0.0030,0.2493
0.80,10.381,21.81,0.00,0.00,0.000,0.0008,0.2473
0.80,10.409,29.14,0.00,0.00,0.000,0.0007,0.2470
0.80,10.421,33.42,0.00,0.00,0.000,0.0024,0.2479
0.80,10.441,51.49,0.00,0.00,0.000,0.0038,0.2499
0.80,10.461,57.50,0.00,0.00,0.000,0.0045,0.2558
0.80,10.487,68.93,0.00,0.00,0.000,0.0057,0.2634
0.80,10.501,51.58,0.00,0.00,0.000,0.0079,0.2706
0.80,10.521,35.56,0.00,0.00,0.000,0.0119,0.2791
0.80,10.541,46.58,0.00,0.00,0.000,0.0120,0.2814
0.80,10.565,69.61,0.00,0.00,0.000,0.0078,0.2803
0.80,10.584,67.65,0.00,0.00,0.000,0.0033,0.2724
0.80,10.602,44.03,0.00,0.00,0.000,0.0059,0.2647
0.80,10.622,33.98,0.00,0.00,0.000,0.0078,0.2591
0.80,10.641,17.13,0.00,0.00,0.000,0.0084,0.2546
0.80,10.661,19.18,0.00,0.00,0.000,0.0078,0.2511
0.80,10.681,21.29,0.00,0.00,0.000,0.0076,0.2495
0.80,10.703,23.01,0.00,0.00,0.000,0.0080,0.2491
0.80,10.721,28.37,0.00,0.00,0.000,0.0079,0.2495
0.80,10.741,35.47,0.00,0.00,0.000,0.0071,0.2516
0.80,10.761,57.65,0.00,0.00,0.000,0.0057,0.2555
0.80,10.781,52.04,0.00,0.00,0.000,0.0056,0.2649
0.80,10.801,51.35,0.00,0.00,0.000,0.0054,0.2735
0.80,10.821,25.09,0.00,0.00,0.000,0.0045,0.2814
0.80,10.843,47.91,0.00,0.00,0.000,0.0049,0.2836
0.80,10.862,72.41,0.00,0.00,0.000,0.0083,0.2770
0.80,10.881,117.90,0.00,0.00,0.000,0.0117,0.2733
0.80,10.903,81.30,0.00,0.00,0.000,0.0111,0.2645
0.80,10.922,44.46,0.00,0.00,0.000,0.0093,0.2604
0.80,10.941,41.18,0.00,0.00,0.000,0.0061,0.2523
0.80,10.961,22.34,0.00,0.00,0.000,0.0031,0.2485
0.80,10.982,24.26,0.00,0.00,0.000,0.0014,0.2463
0.80,11.001,28.87,0.00,0.00,0.000,0.0016,0.2462
0.80,11.021,34.67,0.00,0.00,0.000,0.0032,0.2474
0.80,11.042,52.31,0.00,0.00,0.000,0.0047,0.2497
0.80,11.066,51.36,0.00,0.00,0.000,0.0058,0.2541
0.80,11.083,73.16,0.00,0.00,0.000,0.0084,0.2633
0.80,11.102,57.97,0.00,0.00,0.000,0.0110,0.2711
0.80,11.121,22.78,0.00,0.00,0.000,0.0160,0.2796
0.80,11.141,75.49,0.00,0.00,0.000,0.0120,0.2797
0.80,11.161,108.57,0.00,0.00,0.000,0.0067,0.2755
0.80,11.181,38.97,0.00,0.00,0.000,0.0072,0.2708
0.80,11.202,27.05,0.00,0.00,0.000,0.0074,0.2649
0.80,11.221,18.89,0.00,0.00,0.000,0.0080,0.2584
0.80,11.242,17.85,0.00,0.00,0.000,0.0082,0.2533
0.80,11.262,16.77,0.00,0.00,0.000,0.0080,0.2504
0.80,11.281,19.57,0.00,0.00,0.000,0.0085,0.2492
0.80,11.301,22.50,0.00,0.00,0.000,0.0098,0.2486
0.80,11.321,25.65,0.00,0.00,0.000,0.0106,0.2495
0.80,11.341,33.07,0.00,0.00,0.000,0.0108,0.2509
0.80,11.363,54.65,0.00,0.00,0.000,0.0110,0.2544
0.80,11.381,48.09,0.00,0.00,0.000,0.0116,0.2631
0.80,11.402,57.07,0.00,0.00,0.000,0.0121,0.2719
0.80,11.421,35.54,0.00,0.00,0.000,0.0114,0.2781
0.80,11.442,39.11,0.00,0.00,0.000,0.0097,0.2827
0.80,11.461,120.55,0.00,0.00,0.000,0.0089,0.2778
0.80,11.481,59.35,0.00,0.00,0.000,0.0114,0.2712
0.80,11.501,37.06,0.00,0.00,0.000,0.0134,0.2643
0.80,11.523,14.02,0.00,0.00,0.000,0.0119,0.2565
0.80,11.542,20.09,0.00,0.00,0.000,0.0095,0.2516
0.80,11.561,23.40,0.00,0.00,0.000,0.0066,0.2467
0.80,11.583,22.37,0.00,0.00,0.000,0.0041,0.2445
0.80,11.612,30.73,0.00,0.00,0.000,0.0055,0.2445
0.80,11.621,36.15,0.00,0.00,0.000,0.0073,0.2449
0.80,11.641,39.10,0.00,0.00,0.000,0.0100,0.2486
0.80,11.662,49.97,0.00,0.00,0.000,0.0112,0.2551
0.80,11.683,64.20,0.00,0.00,0.000,0.0121,0.2589
0.80,11.703,55.85,0.00,0.00,0.000,0.0163,0.2713
0.80,11.721,29.81,0.00,0.00,0.000,0.0202,0.2778
0.80,11.741,105.95,0.00,0.00,0.000,0.0160,0.2790
0.80,11.765,121.21,0.00,0.00,0.000,0.0085,0.2757
0.80,11.781,80.30,0.00,0.00,0.000,0.0099,0.2719
0.80,11.801,46.53,0.00,0.00,0.000,0.0141,0.2630
0.80,11.821,25.05,0.00,0.00,0.000,0.0154,0.2573
0.80,11.841,21.18,0.00,0.00,0.000,0.0151,0.2534
0.80,11.862,18.78,0.00,0.00,0.000,0.0152,0.2506
0.80,11.881,20.99,0.00,0.00,0.000,0.0147,0.2492
0.80,11.906,24.83,0.00,0.00,0.000,0.0140,0.2487
0.80,11.923,29.63,0.00,0.00,0.000,0.0132,0.2491
0.80,11.941,34.27,0.00,0.00,0.000,0.0131,0.2510
0.80,11.961,54.64,0.00,0.00,0.000,0.0137,0.2548
0.80,11.988,75.76,0.00,0.00,0.000,0.0147,0.2607
