v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.50,8.761,34.25,0.00,0.00,0.000,0.0127,0.2743
0.50,8.780,35.14,0.00,0.00,0.000,0.0109,0.2694
0.50,8.801,17.52,0.00,0.00,0.000,0.0125,0.2636
0.50,8.823,13.33,0.00,0.00,0.000,0.0124,0.2591
0.50,8.841,7.66,0.00,0.00,0.000,0.0120,0.2574
0.50,8.862,10.48,0.00,0.00,0.000,0.0110,0.2544
0.50,8.882,10.19,0.00,0.00,0.000,0.0109,0.2538
0.50,8.901,11.13,0.00,0.00,0.000,0.0109,0.2537
0.50,8.921,14.40,0.00,0.00,0.000,0.0108,0.2547
0.50,8.941,17.65,0.00,0.00,0.000,0.0102,0.2569
0.50,8.963,21.39,0.00,0.00,0.000,0.0096,0.2595
0.50,8.983,38.51,0.00,0.00,0.000,0.0080,0.2686
0.50,9.001,22.64,0.00,0.00,0.000,0.0084,0.2746
0.50,9.020,10.83,0.00,0.00,0.000,0.0073,0.2785
0.50,9.043,15.11,0.00,0.00,0.000,0.0061,0.2787
0.50,9.062,35.85,0.00,0.00,0.000,0.0091,0.2742
0.50,9.081,40.31,0.00,0.00,0.000,0.0128,0.2707
0.50,9.102,15.63,0.00,0.00,0.000,0.0136,0.2652
0.50,9.122,10.38,0.00,0.00,0.000,0.0123,0.2614
0.50,9.143,8.99,0.00,0.00,0.000,0.0108,0.2586
0.50,9.161,9.88,0.00,0.00,0.000,0.0086,0.2558
0.50,9.181,9.19,0.00,0.00,0.000,0.0079,0.2548
0.50,9.201,9.73,0.00,0.00,0.000,0.0077,0.2542
0.50,9.221,12.85,0.00,0.00,0.000,0.0082,0.2544
0.50,9.241,15.69,0.00,0.00,0.000,0.0090,0.2570
0.50,9.261,20.31,0.00,0.00,0.000,0.0086,0.2614
0.50,9.286,24.81,0.00,0.00,0.000,0.0083,0.2643
0.50,9.300,23.03,0.00,0.00,0.000,0.0081,0.2733
0.50,9.322,22.58,0.00,0.00,0.000,0.0086,0.2778
0.50,9.341,20.96,0.00,0.00,0.000,0.0087,0.2780
0.50,9.361,59.39,0.00,0.00,0.000,0.0087,0.2756
0.50,9.381,20.13,0.00,0.00,0.000,0.0089,0.2697
0.50,9.401,11.15,0.00,0.00,0.000,0.0090,0.2642
0.50,9.421,7.27,0.00,0.00,0.000,0.0088,0.2597
0.50,9.442,7.22,0.00,0.00,0.000,0.0085,0.2570
0.50,9.461,8.20,0.00,0.00,0.000,0.0086,0.2546
0.50,9.481,8.40,0.00,0.00,0.000,0.0087,0.2539
0.50,9.501,9.77,0.00,0.00,0.000,0.0088,0.2540
0.50,9.521,12.55,0.00,0.00,0.000,0.0088,0.2551
0.50,9.541,16.60,0.00,0.00,0.000,0.0086,0.2569
0.50,9.561,24.60,0.00,0.00,0.000,0.0077,0.2604
0.50,9.583,35.30,0.00,0.00,0.000,0.0066,0.2660
0.50,9.601,30.75,0.00,0.00,0.000,0.0069,0.2739
0.50,9.621,14.46,0.00,0.00,0.000,0.0062,0.2784
0.50,9.642,22.18,0.00,0.00,0.000,0.0061,0.2778
0.50,9.661,51.86,0.00,0.00,0.000,0.0085,0.2752
0.50,9.681,27.70,0.00,0.00,0.000,0.0124,0.2690
0.50,9.701,16.96,0.00,0.00,0.000,0.0148,0.2646
0.50,9.726,10.13,0.00,0.00,0.000,0.0151,0.2621
0.50,9.743,11.03,0.00,0.00,0.000,0.0137,0.2580
0.50,9.761,9.06,0.00,0.00,0.000,0.0120,0.2553
0.50,9.781,9.86,0.00,0.00,0.000,0.0106,0.2541
0.50,9.801,10.01,0.00,0.00,0.000,0.0102,0.2537
0.50,9.821,11.90,0.00,0.00,0.000,0.0110,0.2542
0.50,9.841,17.01,0.00,0.00,0.000,0.0120,0.2563
0.50,9.862,22.39,0.00,0.00,0.000,0.0121,0.2582
0.50,9.881,24.12,0.00,0.00,0.000,0.0119,0.2658
0.50,9.901,31.98,0.00,0.00,0.000,0.0127,0.2721
0.50,9.921,16.57,0.00,0.00,0.000,0.0127,0.2782
0.50,9.941,44.98,0.00,0.00,0.000,0.0094,0.2772
0.50,9.961,42.78,0.00,0.00,0.000,0.0065,0.2726
0.50,9.983,31.88,0.00,0.00,0.000,0.0084,0.2688
0.50,10.001,17.15,0.00,0.00,0.000,0.0113,0.2639
0.50,10.023,11.12,0.00,0.00,0.000,0.0119,0.2603
0.50,10.041,8.32,0.00,0.00,0.000,0.0106,0.2562
0.50,10.061,8.72,0.00,0.00,0.000,0.0097,0.2544
0.50,10.081,9.33,0.00,0.00,0.000,0.0102,0.2537
0.50,10.101,10.79,0.00,0.00,0.000,0.0111,0.2537
0.50,10.126,13.51,0.00,0.00,0.000,0.0116,0.2548
0.50,10.141,14.97,0.00,0.00,0.000,0.0115,0.2563
0.50,10.162,29.23,0.00,0.00,0.000,0.0108,0.2601
0.50,10.181,30.74,0.00,0.00,0.000,0.0089,0.2668
0.50,10.201,25.04,0.00,0.00,0.000,0.0083,0.2724
0.50,10.221,17.62,0.00,0.00,0.000,0.0078,0.2767
0.50,10.241,19.45,0.00,0.00,0.000,0.0052,0.2782
0.50,10.261,54.06,0.00,0.00,0.000,0.0071,0.2748
0.50,10.289,25.48,0.00,0.00,0.000,0.0103,0.2688
0.50,10.301,16.59,0.00,0.00,0.000,0.0112,0.2659
0.50,10.321,16.87,0.00,0.00,0.000,0.0118,0.2610
0.50,10.341,11.68,0.00,0.00,0.000,0.0111,0.2578
0.50,10.365,9.71,0.00,0.00,0.000,0.0097,0.2549
0.50,10.381,10.02,0.00,0.00,0.000,0.0085,0.2537
0.50,10.401,10.93,0.00,0.00,0.000,0.0081,0.2534
0.50,10.421,13.72,0.00,0.00,0.000,0.0086,0.2536
0.50,10.446,16.47,0.00,0.00,0.000,0.0094,0.2547
0.50,10.461,20.36,0.00,0.00,0.000,0.0098,0.2586
0.50,10.481,34.76,0.00,0.00,0.000,0.0097,0.2646
0.50,10.501,23.28,0.00,0.00,0.000,0.0097,0.2726
0.50,10.524,25.49,0.00,0.00,0.000,0.0102,0.2775
0.50,10.542,21.50,0.00,0.00,0.000,0.0099,0.2775
0.50,10.561,59.78,0.00,0.00,0.000,0.0084,0.2751
0.50,10.581,19.67,0.00,0.00,0.000,0.0084,0.2705
0.50,10.602,12.19,0.00,0.00,0.000,0.0089,0.2641
0.50,10.621,7.41,0.00,0.00,0.000,0.0085,0.2594
0.50,10.641,7.54,0.00,0.00,0.000,0.0081,0.2562
0.50,10.663,8.45,0.00,0.00,0.000,0.0079,0.2544
0.50,10.681,8.84,0.00,0.00,0.000,0.0077,0.2539
0.50,10.701,10.13,0.00,0.00,0.000,0.0076,0.2538
0.50,10.723,12.41,0.00,0.00,0.000,0.0076,0.2553
0.50,10.741,19.32,0.00,0.00,0.000,0.0072,0.2575
0.50,10.761,15.28,0.00,0.00,0.000,0.0062,0.2619
0.50,10.781,26.46,0.00,0.00,0.000,0.0058,0.2677
0.50,10.801,20.22,0.00,0.00,0.000,0.0066,0.2729
0.50,10.821,18.38,0.00,0.00,0.000,0.0068,0.2770
0.50,10.842,18.81,0.00,0.00,0.000,0.0056,0.2776
0.50,10.861,59.15,0.00,0.00,0.000,0.0056,0.2758
0.50,10.883,29.36,0.00,0.00,0.000,0.0077,0.2693
0.50,10.902,18.96,0.00,0.00,0.000,0.0095,0.2649
0.50,10.921,7.25,0.00,0.00,0.000,0.0097,0.2604
0.50,10.941,7.46,0.00,0.00,0.000,0.0075,0.2572
0.50,10.961,7.53,0.00,0.00,0.000,0.0062,0.2559
0.50,10.981,9.04,0.00,0.00,0.000,0.0043,0.2543
0.50,11.001,10.26,0.00,0.00,0.000,0.0041,0.2534
0.50,11.021,11.87,0.00,0.00,0.000,0.0050,0.2538
0.50,11.041,18.99,0.00,0.00,0.000,0.0053,0.2551
0.50,11.061,30.62,0.00,0.00,0.000,0.0047,0.2584
0.50,11.081,29.67,0.00,0.00,0.000,0.0033,0.2646
0.50,11.101,30.12,0.00,0.00,0.000,0.0028,0.2713
0.50,11.120,14.29,0.00,0.00,0.000,0.0047,0.2776
0.50,11.141,22.93,0.00,0.00,0.000,0.0047,0.2774
0.50,11.161,55.56,0.00,0.00,0.000,0.0029,0.2741
0.50,11.184,20.88,0.00,0.00,0.000,0.0033,0.2684
0.50,11.201,23.88,0.00,0.00,0.000,0.0047,0.2625
0.50,11.222,10.33,0.00,0.00,0.000,0.0053,0.2586
0.50,11.241,7.71,0.00,0.00,0.000,0.0053,0.2553
0.50,11.261,7.18,0.00,0.00,0.000,0.0057,0.2541
0.50,11.281,8.27,0.00,0.00,0.000,0.0064,0.2534
0.50,11.302,10.30,0.00,0.00,0.000,0.0074,0.2533
0.50,11.321,11.70,0.00,0.00,0.000,0.0079,0.2547
0.50,11.341,18.63,0.00,0.00,0.000,0.0076,0.2570
0.50,11.362,17.30,0.00,0.00,0.000,0.0074,0.2581
0.50,11.382,19.81,0.00,0.00,0.000,0.0058,0.2657
0.50,11.401,21.59,0.00,0.00,0.000,0.0057,0.2726
0.50,11.422,10.93,0.00,0.00,0.000,0.0057,0.2781
0.50,11.445,24.38,0.00,0.00,0.000,0.0048,0.2773
0.50,11.461,58.94,0.00,0.00,0.000,0.0071,0.2749
0.50,11.480,31.75,0.00,0.00,0.000,0.0106,0.2699
0.50,11.501,28.23,0.00,0.00,0.000,0.0133,0.2655
0.50,11.521,13.06,0.00,0.00,0.000,0.0135,0.2606
0.50,11.541,9.98,0.00,0.00,0.000,0.0114,0.2575
0.50,11.561,10.90,0.00,0.00,0.000,0.0093,0.2549
0.50,11.581,12.04,0.00,0.00,0.000,0.0084,0.2536
0.50,11.601,11.52,0.00,0.00,0.000,0.0086,0.2531
0.50,11.621,13.85,0.00,0.00,0.000,0.0095,0.2535
0.50,11.641,18.08,0.00,0.00,0.000,0.0109,0.2562
0.50,11.661,29.98,0.00,0.00,0.000,0.0113,0.2594
0.50,11.682,33.34,0.00,0.00,0.000,0.0116,0.2656
0.50,11.701,25.66,0.00,0.00,0.000,0.0129,0.2734
0.50,11.721,18.07,0.00,0.00,0.000,0.0131,0.2780
0.50,11.741,31.65,0.00,0.00,0.000,0.0093,0.2770
0.50,11.765,49.86,0.00,0.00,0.000,0.0067,0.2731
0.50,11.781,15.40,0.00,0.00,0.000,0.0076,0.2688
0.50,11.801,10.06,0.00,0.00,0.000,0.0089,0.2636
0.50,11.821,7.00,0.00,0.00,0.000,0.0091,0.2592
0.50,11.842,7.78,0.00,0.00,0.000,0.0088,0.2567
0.50,11.861,8.38,0.00,0.00,0.000,0.0086,0.2557
0.50,11.882,8.03,0.00,0.00,0.000,0.0083,0.2544
0.50,11.902,9.29,0.00,0.00,0.000,0.0080,0.2544
0.50,11.921,11.20,0.00,0.00,0.000,0.0077,0.2553
0.50,11.942,13.14,0.00,0.00,0.000,0.0075,0.2562
0.50,11.963,22.53,0.00,0.00,0.000,0.0063,0.2602
0.50,11.981,30.98,0.00,0.00,0.000,0.0059,0.2661
0.60,3.001,33.11,0.00,0.00,0.000,0.0085,0.2718
0.60,3.021,21.37,0.00,0.00,0.000,0.0079,0.2787
0.60,3.041,24.51,0.00,0.00,0.000,0.0070,0.2795
0.60,3.061,129.18,0.00,0.00,0.000,0.0090,0.2751
0.60,3.081,26.80,0.00,0.00,0.000,0.0117,0.2687
0.60,3.101,16.46,0.00,0.00,0.000,0.0122,0.2635
0.60,3.121,8.42,0.00,0.00,0.000,0.0112,0.2598
0.60,3.144,15.86,0.00,0.00,0.000,0.0081,0.2545
0.60,3.160,12.19,0.00,0.00,0.000,0.0062,0.2525
0.60,3.180,12.65,0.00,0.00,0.000,0.0047,0.2511
0.60,3.202,15.62,0.00,0.00,0.000,0.0052,0.2509
0.60,3.220,18.54,0.00,0.00,0.000,0.0077,0.2521
0.60,3.240,31.99,0.00,0.00,0.000,0.0090,0.2537
0.60,3.261,37.35,0.00,0.00,0.000,0.0093,0.2587
0.60,3.282,37.31,0.00,0.00,0.000,0.0093,0.2636
0.60,3.300,35.37,0.00,0.00,0.000,0.0107,0.2738
0.60,3.321,27.36,0.00,0.00,0.000,0.0124,0.2791
0.60,3.341,36.91,0.00,0.00,0.000,0.0124,0.2789
0.60,3.361,64.69,0.00,0.00,0.000,0.0095,0.2747
0.60,3.381,29.50,0.00,0.00,0.000,0.0084,0.2693
0.60,3.405,14.24,0.00,0.00,0.000,0.0081,0.2623
0.60,3.421,11.55,0.00,0.00,0.000,0.0083,0.2597
0.60,3.441,9.60,0.00,0.00,0.000,0.0085,0.2556
0.60,3.460,10.20,0.00,0.00,0.000,0.0078,0.2532
0.60,3.484,12.14,0.00,0.00,0.000,0.0071,0.2522
0.60,3.502,13.31,0.00,0.00,0.000,0.0073,0.2520
0.60,3.520,17.53,0.00,0.00,0.000,0.0079,0.2529
0.60,3.540,17.13,0.00,0.00,0.000,0.0077,0.2559
0.60,3.560,33.24,0.00,0.00,0.000,0.0071,0.2586
0.60,3.581,39.77,0.00,0.00,0.000,0.0084,0.2653
0.60,3.601,29.80,0.00,0.00,0.000,0.0108,0.2734
0.60,3.620,19.47,0.00,0.00,0.000,0.0108,0.2793
0.60,3.645,25.54,0.00,0.00,0.000,0.0106,0.2795
0.60,3.661,79.82,0.00,0.00,0.000,0.0133,0.2766
0.60,3.681,29.76,0.00,0.00,0.000,0.0151,0.2714
0.60,3.701,24.70,0.00,0.00,0.000,0.0164,0.2645
0.60,3.721,13.49,0.00,0.00,0.000,0.0161,0.2599
0.60,3.741,11.31,0.00,0.00,0.000,0.0146,0.2557
0.60,3.761,12.51,0.00,0.00,0.000,0.0128,0.2523
0.60,3.781,12.72,0.00,0.00,0.000,0.0113,0.2508
0.60,3.804,14.06,0.00,0.00,0.000,0.0111,0.2504
0.60,3.824,18.25,0.00,0.00,0.000,0.0120,0.2509
0.60,3.841,31.86,0.00,0.00,0.000,0.0132,0.2526
0.60,3.860,24.38,0.00,0.00,0.000,0.0137,0.2588
0.60,3.884,34.42,0.00,0.00,0.000,0.0144,0.2657
0.60,3.900,31.19,0.00,0.00,0.000,0.0156,0.2714
0.60,3.921,29.03,0.00,0.00,0.000,0.0177,0.2777
0.60,3.940,36.61,0.00,0.00,0.000,0.0173,0.2787
0.60,3.964,127.27,0.00,0.00,0.000,0.0123,0.2738
0.60,3.981,46.53,0.00,0.00,0.000,0.0101,0.2665
0.60,4.001,34.08,0.00,0.00,0.000,0.0096,0.2634
0.60,4.020,15.07,0.00,0.00,0.000,0.0101,0.2578
0.60,4.040,9.28,0.00,0.00,0.000,0.0104,0.2552
0.60,4.061,11.20,0.00,0.00,0.000,0.0105,0.2526
0.60,4.081,13.08,0.00,0.00,0.000,0.0094,0.2516
0.60,4.102,14.94,0.00,0.00,0.000,0.0086,0.2518
0.60,4.122,17.18,0.00,0.00,0.000,0.0083,0.2533
0.60,4.141,22.40,0.00,0.00,0.000,0.0079,0.2550
0.60,4.161,28.53,0.00,0.00,0.000,0.0077,0.2601
0.60,4.181,53.92,0.00,0.00,0.000,0.0095,0.2668
0.60,4.201,31.23,0.00,0.00,0.000,0.0107,0.2724
0.60,4.221,21.92,0.00,0.00,0.000,0.0099,0.2787
0.60,4.241,34.07,0.00,0.00,0.000,0.0091,0.2791
0.60,4.261,75.41,0.00,0.00,0.000,0.0107,0.2765
0.60,4.281,45.90,0.00,0.00,0.000,0.0127,0.2684
0.60,4.301,38.08,0.00,0.00,0.000,0.0125,0.2654
0.60,4.322,18.74,0.00,0.00,0.000,0.0114,0.2607
0.60,4.342,11.17,0.00,0.00,0.000,0.0084,0.2552
0.60,4.361,12.68,0.00,0.00,0.000,0.0064,0.2521
0.60,4.380,12.99,0.00,0.00,0.000,0.0055,0.2510
0.60,4.406,14.97,0.00,0.00,0.000,0.0055,0.2504
0.60,4.420,19.25,0.00,0.00,0.000,0.0066,0.2509
0.60,4.441,21.97,0.00,0.00,0.000,0.0076,0.2539
0.60,4.461,37.77,0.00,0.00,0.000,0.0076,0.2574
0.60,4.490,43.13,0.00,0.00,0.000,0.0077,0.2639
0.60,4.501,60.44,0.00,0.00,0.000,0.0084,0.2701
0.60,4.521,46.76,0.00,0.00,0.000,0.0103,0.2764
0.60,4.541,23.04,0.00,0.00,0.000,0.0097,0.2795
0.60,4.561,80.81,0.00,0.00,0.000,0.0078,0.2749
0.60,4.588,34.79,0.00,0.00,0.000,0.0082,0.2700
0.60,4.601,44.01,0.00,0.00,0.000,0.0088,0.2676
0.60,4.621,23.20,0.00,0.00,0.000,0.0098,0.2610
0.60,4.641,10.75,0.00,0.00,0.000,0.0100,0.2568
0.60,4.661,11.21,0.00,0.00,0.000,0.0086,0.2535
0.60,4.685,11.99,0.00,0.00,0.000,0.0083,0.2528
0.60,4.701,13.33,0.00,0.00,0.000,0.0085,0.2521
0.60,4.722,18.42,0.00,0.00,0.000,0.0086,0.2534
0.60,4.741,20.04,0.00,0.00,0.000,0.0084,0.2549
0.60,4.761,29.72,0.00,0.00,0.000,0.0085,0.2584
0.60,4.781,48.15,0.00,0.00,0.000,0.0094,0.2642
0.60,4.801,40.31,0.00,0.00,0.000,0.0116,0.2731
0.60,4.821,20.24,0.00,0.00,0.000,0.0122,0.2792
0.60,4.845,23.40,0.00,0.00,0.000,0.0119,0.2792
0.60,4.861,26.43,0.00,0.00,0.000,0.0131,0.2781
0.60,4.881,49.00,0.00,0.00,0.000,0.0160,0.2718
0.60,4.901,34.31,0.00,0.00,0.000,0.0179,0.2668
0.60,4.921,16.20,0.00,0.00,0.000,0.0179,0.2619
0.60,4.941,11.33,0.00,0.00,0.000,0.0168,0.2572
0.60,4.961,12.99,0.00,0.00,0.000,0.0154,0.2534
0.60,4.980,12.82,0.00,0.00,0.000,0.0147,0.2518
0.60,5.001,14.27,0.00,0.00,0.000,0.0149,0.2506
0.60,5.020,20.20,0.00,0.00,0.000,0.0160,0.2509
0.60,5.041,19.86,0.00,0.00,0.000,0.0174,0.2542
0.60,5.061,43.64,0.00,0.00,0.000,0.0186,0.2593
0.60,5.081,33.13,0.00,0.00,0.000,0.0197,0.2649
0.60,5.101,27.63,0.00,0.00,0.000,0.0220,0.2729
0.60,5.121,25.16,0.00,0.00,0.000,0.0237,0.2771
0.60,5.140,33.31,0.00,0.00,0.000,0.0202,0.2786
0.60,5.161,52.25,0.00,0.00,0.000,0.0143,0.2737
0.60,5.180,37.41,0.00,0.00,0.000,0.0138,0.2694
0.60,5.201,11.35,0.00,0.00,0.000,0.0141,0.2637
0.60,5.221,12.68,0.00,0.00,0.000,0.0142,0.2597
0.60,5.241,12.65,0.00,0.00,0.000,0.0135,0.2555
0.60,5.260,11.22,0.00,0.00,0.000,0.0124,0.2530
0.60,5.281,12.66,0.00,0.00,0.000,0.0120,0.2523
0.60,5.301,14.73,0.00,0.00,0.000,0.0114,0.2523
0.60,5.321,17.22,0.00,0.00,0.000,0.0108,0.2535
0.60,5.346,19.87,0.00,0.00,0.000,0.0098,0.2562
0.60,5.361,31.61,0.00,0.00,0.000,0.0092,0.2582
0.60,5.381,51.86,0.00,0.00,0.000,0.0090,0.2646
0.60,5.401,38.53,0.00,0.00,0.000,0.0104,0.2736
0.60,5.421,21.74,0.00,0.00,0.000,0.0099,0.2783
0.60,5.441,23.61,0.00,0.00,0.000,0.0094,0.2797
0.60,5.461,86.60,0.00,0.00,0.000,0.0117,0.2773
0.60,5.482,29.67,0.00,0.00,0.000,0.0139,0.2708
0.60,5.500,42.71,0.00,0.00,0.000,0.0143,0.2672
0.60,5.521,21.63,0.00,0.00,0.000,0.0138,0.2603
0.60,5.541,11.78,0.00,0.00,0.000,0.0121,0.2562
0.60,5.565,12.59,0.00,0.00,0.000,0.0104,0.2526
0.60,5.581,13.47,0.00,0.00,0.000,0.0091,0.2509
0.60,5.601,15.77,0.00,0.00,0.000,0.0093,0.2504
0.60,5.620,20.42,0.00,0.00,0.000,0.0102,0.2507
0.60,5.641,26.75,0.00,0.00,0.000,0.0118,0.2532
0.60,5.663,40.90,0.00,0.00,0.000,0.0126,0.2575
0.60,5.681,34.54,0.00,0.00,0.000,0.0134,0.2657
0.60,5.701,37.05,0.00,0.00,0.000,0.0147,0.2712
0.60,5.721,23.81,0.00,0.00,0.000,0.0167,0.2771
0.60,5.742,29.42,0.00,0.00,0.000,0.0159,0.2789
0.60,5.761,88.00,0.00,0.00,0.000,0.0084,0.2753
0.60,5.781,47.94,0.00,0.00,0.000,0.0067,0.2680
0.60,5.801,24.35,0.00,0.00,0.000,0.0079,0.2631
0.60,5.820,17.00,0.00,0.00,0.000,0.0083,0.2577
0.60,5.841,9.42,0.00,0.00,0.000,0.0082,0.2551
0.60,5.860,12.13,0.00,0.00,0.000,0.0079,0.2529
0.60,5.880,13.31,0.00,0.00,0.000,0.0078,0.2520
0.60,5.901,14.72,0.00,0.00,0.000,0.0078,0.2522
0.60,5.920,17.90,0.00,0.00,0.000,0.0077,0.2529
0.60,5.943,20.92,0.00,0.00,0.000,0.0070,0.2554
0.60,5.960,23.70,0.00,0.00,0.000,0.0060,0.2601
0.60,5.980,36.44,0.00,0.00,0.000,0.0065,0.2668
0.60,6.003,31.71,0.00,0.00,0.000,0.0078,0.2725
0.60,6.021,18.79,0.00,0.00,0.000,0.0072,0.2797
0.60,6.041,35.22,0.00,0.00,0.000,0.0096,0.2777
0.60,6.061,64.58,0.00,0.00,0.000,0.0133,0.2745
0.60,6.081,32.14,0.00,0.00,0.000,0.0133,0.2711
0.60,6.101,11.55,0.00,0.00,0.000,0.0140,0.2638
0.60,6.121,11.24,0.00,0.00,0.000,0.0141,0.2595
0.60,6.144,8.71,0.00,0.00,0.000,0.0134,0.2562
0.60,6.162,10.51,0.00,0.00,0.000,0.0113,0.2521
0.60,6.181,10.93,0.00,0.00,0.000,0.0101,0.2510
0.60,6.201,13.71,0.00,0.00,0.000,0.0098,0.2504
0.60,6.221,19.31,0.00,0.00,0.000,0.0107,0.2508
0.60,6.240,21.75,0.00,0.00,0.000,0.0120,0.2537
0.60,6.260,30.91,0.00,0.00,0.000,0.0124,0.2588
0.60,6.280,44.31,0.00,0.00,0.000,0.0128,0.2637
0.60,6.301,33.38,0.00,0.00,0.000,0.0139,0.2695
0.60,6.321,23.57,0.00,0.00,0.000,0.0160,0.2777
0.60,6.340,39.05,0.00,0.00,0.000,0.0115,0.2777
0.60,6.360,84.67,0.00,0.00,0.000,0.0076,0.2752
0.60,6.381,23.13,0.00,0.00,0.000,0.0085,0.2690
0.60,6.401,20.64,0.00,0.00,0.000,0.0102,0.2634
0.60,6.421,10.97,0.00,0.00,0.000,0.0105,0.2584
0.60,6.440,10.49,0.00,0.00,0.000,0.0099,0.2555
0.60,6.461,12.38,0.00,0.00,0.000,0.0092,0.2530
0.60,6.480,12.79,0.00,0.00,0.000,0.0089,0.2521
0.60,6.500,14.14,0.00,0.00,0.000,0.0088,0.2524
0.60,6.522,19.26,0.00,0.00,0.000,0.0084,0.2536
0.60,6.540,20.50,0.00,0.00,0.000,0.0078,0.2556
0.60,6.560,35.35,0.00,0.00,0.000,0.0067,0.2592
0.60,6.581,38.36,0.00,0.00,0.000,0.0073,0.2661
0.60,6.601,32.04,0.00,0.00,0.000,0.0094,0.2735
0.60,6.621,17.94,0.00,0.00,0.000,0.0087,0.2797
0.60,6.641,33.66,0.00,0.00,0.000,0.0077,0.2801
0.60,6.661,84.07,0.00,0.00,0.000,0.0116,0.2764
0.60,6.681,26.59,0.00,0.00,0.000,0.0121,0.2701
0.60,6.701,12.26,0.00,0.00,0.000,0.0117,0.2645
0.60,6.721,10.15,0.00,0.00,0.000,0.0108,0.2592
0.60,6.746,11.53,0.00,0.00,0.000,0.0093,0.2549
0.60,6.761,11.43,0.00,0.00,0.000,0.0082,0.2528
0.60,6.781,13.05,0.00,0.00,0.000,0.0075,0.2514
0.60,6.801,14.68,0.00,0.00,0.000,0.0077,0.2510
0.60,6.821,19.45,0.00,0.00,0.000,0.0089,0.2513
0.60,6.841,29.85,0.00,0.00,0.000,0.0100,0.2545
0.60,6.861,37.81,0.00,0.00,0.000,0.0103,0.2579
0.60,6.886,29.53,0.00,0.00,0.000,0.0109,0.2665
0.60,6.901,37.02,0.00,0.00,0.000,0.0120,0.2719
0.60,6.921,21.45,0.00,0.00,0.000,0.0142,0.2789
0.60,6.941,45.14,0.00,0.00,0.000,0.0129,0.2785
0.60,6.961,89.61,0.00,0.00,0.000,0.0101,0.2758
0.60,6.981,26.35,0.00,0.00,0.000,0.0097,0.2695
0.60,7.001,19.43,0.00,0.00,0.000,0.0104,0.2640
0.60,7.023,13.62,0.00,0.00,0.000,0.0106,0.2597
0.60,7.041,9.70,0.00,0.00,0.000,0.0094,0.2549
0.60,7.060,11.27,0.00,0.00,0.000,0.0088,0.2528
0.60,7.080,12.63,0.00,0.00,0.000,0.0087,0.2521
0.60,7.105,14.11,0.00,0.00,0.000,0.0087,0.2519
0.60,7.121,17.51,0.00,0.00,0.000,0.0084,0.2529
0.60,7.141,17.84,0.00,0.00,0.000,0.0079,0.2559
0.60,7.161,27.78,0.00,0.00,0.000,0.0072,0.2602
0.60,7.181,49.12,0.00,0.00,0.000,0.0079,0.2648
0.60,7.201,39.24,0.00,0.00,0.000,0.0091,0.2736
0.60,7.221,20.93,0.00,0.00,0.000,0.0085,0.2794
0.60,7.243,43.84,0.00,0.00,0.000,0.0102,0.2792
0.60,7.261,80.16,0.00,0.00,0.000,0.0140,0.2762
0.60,7.281,41.95,0.00,0.00,0.000,0.0144,0.2693
0.60,7.301,35.62,0.00,0.00,0.000,0.0140,0.2650
0.60,7.321,22.62,0.00,0.00,0.000,0.0134,0.2601
0.60,7.341,12.80,0.00,0.00,0.000,0.0124,0.2559
0.60,7.361,12.12,0.00,0.00,0.000,0.0110,0.2527
0.60,7.386,11.80,0.00,0.00,0.000,0.0105,0.2515
0.60,7.401,13.64,0.00,0.00,0.000,0.0106,0.2509
0.60,7.421,16.97,0.00,0.00,0.000,0.0116,0.2517
0.60,7.441,34.24,0.00,0.00,0.000,0.0123,0.2543
0.60,7.463,26.50,0.00,0.00,0.000,0.0124,0.2571
0.60,7.481,41.75,0.00,0.00,0.000,0.0131,0.2638
0.60,7.501,28.36,0.00,0.00,0.000,0.0144,0.2723
0.60,7.524,31.02,0.00,0.00,0.000,0.0160,0.2776
0.60,7.541,26.47,0.00,0.00,0.000,0.0141,0.2788
0.60,7.561,53.19,0.00,0.00,0.000,0.0118,0.2744
0.60,7.581,33.52,0.00,0.00,0.000,0.0118,0.2700
0.60,7.601,14.92,0.00,0.00,0.000,0.0111,0.2642
0.60,7.621,14.31,0.00,0.00,0.000,0.0110,0.2587
0.60,7.641,11.55,0.00,0.00,0.000,0.0106,0.2553
0.60,7.661,11.72,0.00,0.00,0.000,0.0101,0.2533
0.60,7.681,12.08,0.00,0.00,0.000,0.0099,0.2526
0.60,7.701,14.02,0.00,0.00,0.000,0.0096,0.2525
0.60,7.721,17.43,0.00,0.00,0.000,0.0092,0.2534
0.60,7.742,22.11,0.00,0.00,0.000,0.0088,0.2557
0.60,7.761,42.34,0.00,0.00,0.000,0.0083,0.2590
0.60,7.781,46.71,0.00,0.00,0.000,0.0084,0.2656
0.60,7.801,33.39,0.00,0.00,0.000,0.0096,0.2716
0.60,7.824,24.55,0.00,0.00,0.000,0.0094,0.2787
0.60,7.843,29.21,0.00,0.00,0.000,0.0068,0.2803
0.60,7.861,87.90,0.00,0.00,0.000,0.0077,0.2778
0.60,7.881,42.08,0.00,0.00,0.000,0.0106,0.2709
0.60,7.901,44.04,0.00,0.00,0.000,0.0123,0.2675
0.60,7.921,20.81,0.00,0.00,0.000,0.0129,0.2626
0.60,7.941,11.20,0.00,0.00,0.000,0.0112,0.2577
